sentence,image_1,image_2,label_image1,label_image2
Woman carries dog.,"[-0.9849114418029785, 0.09167740494012833, -0.12194585800170898, -0.14615105092525482, 0.7754935026168823, -0.34118780493736267, 0.29202601313591003, 0.6963361501693726, -0.06534036248922348, -0.13443538546562195, 0.3144347667694092, -0.2229910045862198, -0.02737847901880741, -0.983859121799469, 0.066653311252594, -0.42388689517974854, 0.09688496589660645, -0.170001819729805, 0.9552860260009766, -0.28745368123054504]","[-0.9436030983924866, -0.048951782286167145, -0.09524980187416077, 0.33258870244026184, 0.7690714001655579, -0.6310042142868042, 0.5047784447669983, 0.43689560890197754, -0.061588600277900696, -0.35273444652557373, -0.01989346370100975, -0.06540226191282272, 0.02563459984958172, -1.2542617321014404, 0.33860111236572266, 0.1921136975288391, 0.17620240151882172, 0.1048138439655304, 0.5444570779800415, 0.3624466359615326]",0,1
Woman stands on shore,"[-0.7919170260429382, -0.10027260333299637, 0.19150224328041077, 0.45689618587493896, 0.3850976824760437, 0.1236167773604393, -0.17157429456710815, 0.6576977372169495, -0.06710949540138245, -0.29360151290893555, 0.3774855136871338, -0.014982910826802254, 0.08378786593675613, -0.9695837497711182, 0.5721088647842407, -0.39723989367485046, 0.3155529797077179, 0.270919531583786, 0.5707778930664062, 0.03612054884433746]","[-1.0286320447921753, -0.012090973556041718, 0.25490736961364746, 0.6446422934532166, 0.10787428170442581, -0.059895046055316925, -0.3584083020687103, 0.45958971977233887, -0.15721161663532257, -0.06549974530935287, 0.28316736221313477, -0.42444854974746704, -0.035433150827884674, -0.8952201008796692, 0.4348800480365753, -0.1436963528394699, 0.17036554217338562, 0.32605400681495667, 0.42723387479782104, 0.12810084223747253]",1,0
Woman carries dog.,"[-1.295002818107605, -0.5599735379219055, 0.7196370959281921, 0.4026135802268982, 0.28365078568458557, -0.027165880426764488, -0.1067156046628952, 0.6203647255897522, -0.2981105148792267, -0.1657526195049286, 0.48507755994796753, -0.20636938512325287, 0.330314964056015, -1.3321150541305542, -0.18705910444259644, -0.0182428490370512, 0.22074250876903534, 0.131137415766716, 0.1283917874097824, -0.12192586064338684]","[-0.9815725684165955, -0.2823454737663269, 0.6277948021888733, 0.3129078149795532, 0.5616063475608826, -0.13346338272094727, 0.29664260149002075, 0.7394371032714844, -0.5107490420341492, -0.113792784512043, 0.39731013774871826, -0.011911073699593544, 0.31922370195388794, -1.07370126247406, 0.0054588038474321365, -0.1460074931383133, 0.14803096652030945, -0.04739627242088318, 0.3512879014015198, -0.7082759141921997]",0,1
Boy swims in sea.,"[-0.600930392742157, -0.31216612458229065, 0.3496149778366089, 0.5921452045440674, 0.4961630702018738, 0.13996906578540802, 0.18547099828720093, 0.8027923107147217, 0.02753232605755329, -0.15800407528877258, 0.1517067551612854, -0.07206829637289047, 0.2543102204799652, -1.3747540712356567, 0.3335781693458557, -0.23965665698051453, 0.47312888503074646, -0.20472680032253265, 0.1166662648320198, -0.3906360864639282]","[-0.637073814868927, -0.36348995566368103, 0.23221777379512787, 0.5260708332061768, 0.5933297872543335, 0.21407917141914368, -0.002095770090818405, 0.4162145256996155, -0.19321952760219574, -0.4521998167037964, 0.1859949380159378, -0.05885828286409378, -0.026211367920041084, -0.9425607919692993, 0.29929324984550476, -0.042709656059741974, 0.4887359142303467, 0.5768024921417236, 0.421603262424469, 0.0223959069699049]",0,1
Girl lies in grass.,"[-0.9316657185554504, -0.06673326343297958, 0.2917553186416626, 0.4657941162586212, 0.46987682580947876, -0.22921408712863922, 0.25444117188453674, 0.8569088578224182, -0.19025979936122894, 0.13235190510749817, 0.11270959675312042, -0.3636336922645569, 0.592036247253418, -0.7745680212974548, -0.08476632833480835, -0.5572648048400879, 0.3548441529273987, -0.01935780979692936, 0.30100488662719727, 0.079173743724823]","[-1.3726357221603394, -0.02960667759180069, 0.1131196916103363, 0.2694398760795593, 0.3778097331523895, -0.2801666855812073, 0.044774655252695084, 1.0465850830078125, -0.22786590456962585, -0.031069688498973846, 0.5648035407066345, 0.0005981829017400742, -0.06203712522983551, -0.9442316889762878, 0.26811355352401733, -0.5068501234054565, 0.2708275318145752, 0.2500172555446625, 0.31541916728019714, 0.05157128721475601]",0,1
Woman walks along sea.,"[-0.7676832675933838, -0.3915673792362213, 0.5173925757408142, 0.28076210618019104, 0.02664264477789402, 0.05936142057180405, 0.07560566067695618, 0.6087978482246399, -0.08628512918949127, -0.32055360078811646, 0.2166295200586319, -0.5634278655052185, -0.21817272901535034, -1.1965529918670654, 0.42392176389694214, -0.1917286217212677, 0.5536817312240601, 0.1916133016347885, 0.1681099683046341, 0.13966742157936096]","[-0.8216074705123901, -0.48413926362991333, 0.40322601795196533, 0.2628783583641052, 0.6444061994552612, -0.4069783687591553, 0.09068240225315094, 0.7018696665763855, -0.21929700672626495, -0.4524233341217041, 0.09519076347351074, 0.017483359202742577, -0.0878695547580719, -0.836095929145813, 0.07683491706848145, 0.06499980390071869, 0.3868393898010254, 0.36090853810310364, 0.48867976665496826, -0.1895226091146469]",1,0
Couple jogs along beach.,"[-0.7307903170585632, -0.35373178124427795, 0.36093077063560486, 0.40605711936950684, 0.5798207521438599, -0.1728973090648651, -0.09219357371330261, 0.7023369073867798, -0.0427347868680954, -0.3204111158847809, 0.2569277882575989, -0.12516045570373535, -0.020549358800053596, -1.0357197523117065, 0.3753969371318817, -0.3044419288635254, 0.23840264976024628, 0.4248797595500946, 0.35172849893569946, 0.01571553759276867]","[-0.6836969256401062, -0.33498555421829224, 0.504880428314209, 0.555101215839386, 0.4029131531715393, -0.01340143196284771, -0.02534804865717888, 0.6306597590446472, -0.016573963686823845, -0.34319961071014404, 0.36220234632492065, -0.09369586408138275, -0.10623691976070404, -0.9490419030189514, 0.3510030508041382, -0.4590981900691986, 0.13690845668315887, 0.264786034822464, 0.27664679288864136, -0.1830991804599762]",1,0
People cross street.,"[-0.9851019978523254, -0.0011900737881660461, 0.30243033170700073, 0.5351044535636902, 0.9745163321495056, -0.4957737922668457, 0.5361770391464233, 0.5776663422584534, -0.1482810229063034, 0.021626807749271393, 0.1077767014503479, 0.0327211394906044, -0.22624808549880981, -0.5643430352210999, 0.24202798306941986, -0.24078209698200226, 0.5054425597190857, 0.3161596357822418, 0.44876566529273987, -0.4495741128921509]","[-1.03018319606781, 0.21895408630371094, 0.395189106464386, 0.49777400493621826, 0.763344407081604, -0.32983770966529846, 0.5602907538414001, 0.7134686708450317, -0.1834437996149063, -0.19844359159469604, 0.04872536286711693, -0.11349616199731827, -0.1959705352783203, -0.6511170864105225, 0.21185462176799774, -0.30263084173202515, 0.6485103964805603, 0.6939342617988586, 0.43479466438293457, -0.36016377806663513]",1,0
Person holds ball,"[-1.5152677297592163, 0.2581242322921753, 0.6340246200561523, -0.04710693284869194, 0.4580730199813843, -0.3271830677986145, 0.3802419602870941, 0.8447093367576599, -0.09650646150112152, 0.08914576470851898, 0.44092926383018494, -0.16666680574417114, 0.11323489993810654, -1.2710431814193726, 0.12228265404701233, -0.6242659091949463, 0.2847757339477539, 0.25515300035476685, 0.4754990041255951, 0.09767061471939087]","[-1.108288288116455, -0.5943890810012817, 0.28124648332595825, 0.4339216351509094, 0.4240075647830963, -0.3069799542427063, -0.09299011528491974, 1.1058213710784912, 0.053107261657714844, -0.06895392388105392, 0.1940063238143921, 0.2141481190919876, 0.49037808179855347, -1.55592679977417, 0.5092187523841858, 0.2196347713470459, 0.2421337217092514, 0.03246358036994934, -0.05941840261220932, -0.26033610105514526]",0,1
Person holds ball.,"[-0.6711477637290955, -0.11678677052259445, 0.2612605392932892, -0.13230900466442108, 0.1134246438741684, -0.093483567237854, 0.22706671059131622, 0.6661651134490967, 0.13365212082862854, -0.041311152279376984, 0.3132152259349823, -0.00916583277285099, 0.18737094104290009, -0.6862102150917053, 0.2716771364212036, -0.5372800827026367, 0.2788252532482147, 0.2886645495891571, 0.45929890871047974, 0.06157687306404114]","[-0.856687605381012, -0.24568581581115723, 0.6844162344932556, -0.0010804655030369759, 0.5709688663482666, 0.267503023147583, 0.16132357716560364, 0.44110041856765747, 0.12583093345165253, -0.3285425305366516, -0.14117540419101715, -0.18033237755298615, -0.21329370141029358, -1.403244972229004, 0.0947645902633667, -0.012996358796954155, 0.44725415110588074, 0.5918826460838318, 0.38011249899864197, -0.1200440526008606]",0,1
Players play golf.,"[-0.9581314921379089, -0.39172783493995667, 0.4075965881347656, 0.2157622128725052, 0.6860407590866089, 0.25723665952682495, 0.3403403162956238, 1.053225040435791, -0.27511873841285706, -0.18958190083503723, 0.1593901365995407, -0.03429123014211655, -0.09445425122976303, -1.3202276229858398, 0.3201063871383667, 0.01181642897427082, 0.6541051268577576, 0.7346704006195068, 0.2233010083436966, 0.13022856414318085]","[-0.8848442435264587, -0.7568343877792358, 0.1974983662366867, 0.5118799209594727, 0.45231759548187256, -0.18547885119915009, 0.4248029887676239, 0.6846796274185181, 0.02418375201523304, -0.30527639389038086, 0.4797983765602112, 0.01654100976884365, 0.11405129730701447, -0.7951899170875549, -0.18888002634048462, -0.06227877736091614, 0.23192231357097626, 0.09827271103858948, 0.3143753111362457, -0.3094254434108734]",1,0
Man runs on shore.,"[-0.6141090393066406, -0.12718039751052856, 0.3673233389854431, 0.3138808608055115, 0.4030865728855133, -0.15672573447227478, 0.0178036130964756, 0.9369890093803406, -0.010044945403933525, -0.32822948694229126, 0.08331826329231262, -0.189143106341362, 0.10192908346652985, -1.3159013986587524, 0.4729461073875427, -0.2000626176595688, 0.23526044189929962, 0.5357422828674316, 0.4079939126968384, -0.11309942603111267]","[-0.7169504761695862, -0.11331561952829361, 0.41807207465171814, 1.2355080842971802, 0.7398812174797058, 0.021154994145035744, 0.20716117322444916, 0.6469637751579285, -0.22931508719921112, -0.1478913128376007, 0.6269635558128357, 0.16383104026317596, -0.13969449698925018, -1.2791694402694702, 0.3931751549243927, -0.2980819344520569, 0.4315416216850281, 0.24754969775676727, 0.5668046474456787, -0.47483745217323303]",0,1
Person sits against tree.,"[-1.0827492475509644, -0.3114233613014221, 0.5600395798683167, 0.03352091833949089, 0.46655672788619995, -0.2402462512254715, 0.4764846861362457, 0.9547572135925293, -0.21040230989456177, 0.1721706986427307, 0.4720345139503479, -0.06280609220266342, 0.07368361949920654, -0.458421915769577, 0.01215335913002491, -0.2090812474489212, 0.20689444243907928, 0.1125297099351883, 0.2347160279750824, -0.2804817259311676]","[-0.8574649095535278, -0.6483726501464844, 0.49277007579803467, 0.35657989978790283, 0.10198628157377243, 0.23110990226268768, 0.34156328439712524, 0.256465882062912, 0.0199576485902071, 0.15484276413917542, 0.21137899160385132, 0.28039076924324036, 0.17581701278686523, -0.6354802250862122, 0.08374741673469543, 0.1406373530626297, 0.4083733558654785, -0.4756397306919098, 0.5290634632110596, -0.06640321016311646]",0,1
Man sits on computer in park.,"[-1.135912299156189, -0.17375829815864563, 0.23472248017787933, 0.7038801312446594, 0.7899073958396912, -0.3647617697715759, 0.21610040962696075, 0.6956838965415955, -0.40476149320602417, -0.15358877182006836, -0.040811192244291306, -0.0859760269522667, -0.35142743587493896, -0.6830992698669434, 0.527879536151886, -0.2390596717596054, 0.30970001220703125, 0.6537395119667053, 0.2692004442214966, -0.3676931858062744]","[-1.0976042747497559, -0.1554771065711975, 0.38772615790367126, 0.18272732198238373, 0.25357702374458313, -0.038515157997608185, 0.11021901667118073, 1.2226990461349487, 0.038284629583358765, -0.05360808223485947, 0.45020222663879395, -0.1663680225610733, 0.12709224224090576, -0.4651246666908264, 0.304353803396225, -0.1089053750038147, 0.09034431725740433, 0.27280673384666443, 0.45631855726242065, 0.08272573351860046]",1,0
Woman crosses road.,"[-0.6379745006561279, -0.06160265952348709, 0.5746307969093323, 0.626279354095459, 0.38105711340904236, -0.47036564350128174, 0.13574321568012238, 0.836633563041687, 0.30847081542015076, -0.18463152647018433, 0.053554777055978775, -0.08326122909784317, 0.2678479254245758, -0.6674358248710632, 0.12725017964839935, -0.14673417806625366, 0.19812506437301636, 0.4016726315021515, 0.33060359954833984, -0.6775858402252197]","[-0.8892282843589783, -0.47853294014930725, 0.34587782621383667, 0.6529747247695923, 0.7907153367996216, -0.6750301718711853, 0.23044224083423615, 0.8888691067695618, -0.12903903424739838, -0.4556160867214203, 0.1628064066171646, 0.1673053354024887, -0.1592574119567871, -0.4977354407310486, 0.2034384161233902, -0.48748379945755005, 0.5339284539222717, 0.10606230795383453, 0.34741920232772827, -0.305342435836792]",0,1
Mother sits at the beach.,"[-0.8068104386329651, -0.4250686764717102, 0.6579926609992981, 0.47235628962516785, 0.3489602208137512, -0.3772788345813751, 0.16821730136871338, 0.4992101192474365, -0.031083589419722557, -0.33322232961654663, 0.22529961168766022, 0.13603109121322632, 0.03453025221824646, -0.7619829773902893, 0.08463643491268158, -0.27805349230766296, 0.10067976266145706, 0.20278024673461914, 0.627406120300293, -0.14922475814819336]","[-0.938842236995697, -0.25128716230392456, 0.2840800881385803, 0.2536163330078125, 0.5468072295188904, 0.07866440713405609, 0.26773038506507874, 0.6416909098625183, -0.05068189650774002, -0.20547762513160706, 0.34126418828964233, -0.11678271740674973, -0.18432757258415222, -1.0335363149642944, 0.38130587339401245, -0.14806489646434784, 0.4813874363899231, 0.26861652731895447, 0.3451465964317322, 0.0631990134716034]",0,1
Player celebrates game.,"[-0.8897009491920471, 0.19569110870361328, 0.3316577076911926, 0.3545924723148346, 0.4270266890525818, 0.023817582055926323, 0.601040244102478, 0.4428662657737732, 0.10113769769668579, -0.04436971992254257, 0.18709783256053925, -0.4018844962120056, -0.31013014912605286, -1.2821065187454224, 0.19933032989501953, -0.1667233556509018, 0.4971686601638794, 0.3556353747844696, 0.2931479513645172, -0.1444208025932312]","[-0.8612930774688721, -0.26563912630081177, 0.32653969526290894, 0.5136157274246216, 0.6809401512145996, -0.24572324752807617, 0.2888774871826172, 0.7961843609809875, -0.0303973238915205, 0.19296813011169434, 0.1420513540506363, -0.17007209360599518, 0.13773494958877563, -1.1164299249649048, 0.18006373941898346, -0.06878863275051117, 0.1206345483660698, 0.5488735437393188, 0.4275660812854767, -0.16955430805683136]",0,1
Woman sits on tree.,"[-1.1256567239761353, 0.004492439329624176, 0.8390039205551147, -0.11376453936100006, 0.11182713508605957, -0.2512191832065582, 0.18047375977039337, 0.8526023030281067, -0.2712036967277527, 0.0388590469956398, 0.18891970813274384, -0.032453007996082306, 0.22715869545936584, -0.6809261441230774, 0.2771127223968506, -0.004690611734986305, 0.4951096773147583, -0.2925701439380646, 0.35000547766685486, -0.24236157536506653]","[-1.2394992113113403, -0.04564768821001053, 0.571984589099884, -0.1035972535610199, 0.39090579748153687, -0.6946903467178345, -0.015623752027750015, 0.7297574877738953, -0.22515545785427094, 0.1872270703315735, -0.06180636212229729, 0.21795421838760376, -0.12558439373970032, -0.8667147159576416, -0.09580317884683609, -0.1117759495973587, 0.47012633085250854, 0.1272745430469513, 0.35571467876434326, -0.2713516056537628]",0,1
Woman lies in grass.,"[-1.0631377696990967, 0.2186596393585205, 0.26304900646209717, 0.0454583503305912, 0.4370613694190979, -0.09149225801229477, 0.19054770469665527, 0.5188859701156616, 0.049813613295555115, 0.23696166276931763, 0.27244603633880615, 0.07449394464492798, 0.1608586460351944, -1.155844807624817, 0.13437744975090027, -0.32702019810676575, -0.014862323179841042, -0.33624008297920227, 0.09367891401052475, -0.3025986850261688]","[-1.2960536479949951, 0.46834442019462585, -0.12116514146327972, 0.1705993115901947, 0.31520235538482666, -0.19967696070671082, 0.23847097158432007, 0.9046563506126404, 0.16797633469104767, 0.11351438611745834, 0.5459360480308533, -0.44271254539489746, 0.1525532305240631, -0.839127242565155, 0.23637597262859344, -0.5026516318321228, 0.027840865775942802, 0.30194976925849915, 0.7635743618011475, 0.047348275780677795]",0,1
Player controls ball.,"[-0.19148968160152435, -0.25088632106781006, 0.6385648846626282, 0.6610527038574219, 0.33459892868995667, -0.2563287317752838, 0.3692750036716461, 0.8707885146141052, -0.08272656798362732, -0.26268893480300903, 0.23124800622463226, -0.21981753408908844, -0.35946279764175415, -1.0067814588546753, 0.21249637007713318, -0.2660956084728241, 0.17429770529270172, 0.10492284595966339, 0.07861153036355972, -0.645743727684021]","[-0.7986288666725159, -0.1816110610961914, 0.7750691771507263, 0.1516142040491104, 0.09477932006120682, -0.13737300038337708, 0.4003841280937195, 0.5235792398452759, 0.10499680042266846, -0.1002793163061142, 0.09855131804943085, -0.0013569686561822891, -0.010166795924305916, -0.9713794589042664, 0.00578475184738636, -0.13725240528583527, 0.4644004702568054, 0.5030288100242615, 0.19201430678367615, 0.17365044355392456]",1,0
Man crosses road.,"[-1.1133924722671509, -0.16328588128089905, 0.25638580322265625, 0.48355478048324585, 0.34390395879745483, -0.4793141186237335, 0.061419595032930374, 0.9796170592308044, -0.0018834155052900314, 0.24874985218048096, 0.02615140751004219, 0.28564369678497314, 0.0256610419601202, -0.6608206033706665, 0.17311173677444458, -0.1911681592464447, -0.002534667029976845, 0.37036892771720886, 0.45204901695251465, -0.20215274393558502]","[-1.028305172920227, -0.31807148456573486, 0.19823050498962402, 0.6847299337387085, 0.7638851404190063, -0.3760393559932709, 0.45537588000297546, 0.9864673614501953, 0.1250520944595337, -0.07982120662927628, 0.4038196802139282, -0.3605687618255615, -0.08570986986160278, -0.7019429802894592, 0.28848910331726074, -0.06114877760410309, 0.11621832102537155, 0.12762762606143951, 0.3393489718437195, -0.5067223906517029]",1,0
Dog is lies on floor.,"[-0.8271655440330505, -0.32130539417266846, 0.28918638825416565, 0.38274574279785156, 0.5004399418830872, -0.19532375037670135, 0.12874552607536316, 0.8071629405021667, -0.014455629512667656, -0.4201546311378479, 0.06992623209953308, -0.2701224386692047, -0.043583646416664124, -1.128508448600769, 0.21515780687332153, 0.05867064744234085, 0.220671609044075, -0.1346704363822937, 0.41013455390930176, 0.00343899242579937]","[-1.2172688245773315, -0.10501163452863693, 0.662092387676239, 0.4817191958427429, 0.5365016460418701, 0.41823211312294006, 0.09073935449123383, 0.5322399139404297, -0.07125473767518997, -0.13038691878318787, -0.1607791930437088, -0.6136504411697388, -0.052784837782382965, -0.9674516320228577, 0.09097430109977722, -0.039932191371917725, 0.31665632128715515, 0.22718361020088196, 0.10660024732351303, 0.021400464698672295]",0,1
Man runs road,"[-0.7438026070594788, -0.46307966113090515, 0.6337449550628662, 0.7336599826812744, 0.4733555316925049, -0.2989805340766907, 0.1888047605752945, 0.7632946372032166, 0.1757311075925827, -0.09104479104280472, 0.3032050132751465, -0.22049948573112488, 0.2736875116825104, -1.0758061408996582, 0.3059253990650177, -0.2381790727376938, 0.20175015926361084, 0.4267180860042572, 0.18537284433841705, -0.39822205901145935]","[-1.066361904144287, -0.2738533914089203, 0.5729877352714539, 0.39212656021118164, 0.38838642835617065, -0.5163806676864624, 0.17513960599899292, 0.6213333606719971, -0.06913019716739655, 0.0466405525803566, 0.3969211280345917, 0.20146559178829193, 0.19526945054531097, -0.37762022018432617, 0.18470953404903412, 0.07269847393035889, 0.017958803102374077, 0.21592678129673004, 0.5007761716842651, 0.07051271200180054]",0,1
Player takes ball.,"[-1.0733110904693604, -0.18944406509399414, 0.2841109335422516, 0.47989505529403687, 0.5432133674621582, 0.0533023327589035, 0.24841687083244324, 0.8884804844856262, -0.3365725576877594, 0.12888899445533752, 0.05598852410912514, -0.017616162076592445, -0.01638788916170597, -1.0607770681381226, 0.5205675363540649, -0.4288395047187805, 0.3963435888290405, 0.49624982476234436, 0.41584137082099915, -0.4081713557243347]","[-0.8744112253189087, 0.24110355973243713, 0.34933289885520935, -0.037462081760168076, 0.752052903175354, 0.3873891830444336, 0.2697603106498718, 0.7598854899406433, -0.08108706772327423, -0.046667806804180145, 0.38192808628082275, -0.1592871993780136, -0.03952360153198242, -1.0460293292999268, 0.2589923143386841, -0.4575783610343933, 0.4121273458003998, 0.4416225552558899, 0.06397784501314163, -0.12479901313781738]",0,1
Woman sits on grass.,"[-1.3970166444778442, -0.12161047011613846, 0.4178844094276428, 0.012377462349832058, 0.33746492862701416, -0.13446283340454102, 0.13901709020137787, 1.3453775644302368, -0.16069012880325317, -0.08813174813985825, 0.35310089588165283, 0.27965182065963745, 0.18361301720142365, -0.6844967007637024, 0.11003118753433228, 0.03659337759017944, -0.0943278819322586, 0.11088307201862335, 0.22355735301971436, 0.039607979357242584]","[-0.9081645011901855, 0.18846383690834045, 0.39661091566085815, 0.26906004548072815, -0.04101397842168808, -0.3028991222381592, 0.12668965756893158, 0.6169033050537109, 0.01379549689590931, -0.005272813141345978, 0.22694574296474457, -0.13364244997501373, -0.36849653720855713, -0.933897078037262, 0.10772489756345749, -0.1573878973722458, 0.2115241438150406, 0.4168205261230469, 0.4276525676250458, 0.0563577264547348]",0,1
Child sits on field.,"[-0.7088595032691956, -0.26537635922431946, 0.4071846008300781, 0.33129966259002686, 0.3622089922428131, -0.1527635157108307, 0.1979510337114334, 0.7959536910057068, -0.21062207221984863, 0.003244437277317047, 0.2523748278617859, 0.001963166519999504, -0.139248788356781, -0.5535524487495422, 0.26080450415611267, -0.4666275978088379, 0.3365733325481415, 0.38422641158103943, 0.3252851963043213, -0.06895597279071808]","[-1.0379151105880737, -0.14240878820419312, 0.1765134632587433, 0.17417775094509125, 0.3297271132469177, -0.13568750023841858, 0.4152640700340271, 0.8111254572868347, 0.34460896253585815, -0.011815294623374939, 0.21571429073810577, -0.239691361784935, 0.09027568250894547, -1.2505556344985962, 0.5184428095817566, -0.11503170430660248, 0.5470352172851562, -0.11854835599660873, 0.2743755578994751, -0.002445938065648079]",0,1
Person plays piano.,"[-1.1180927753448486, 0.0457756370306015, 0.1575886607170105, 0.6204982399940491, 0.4402972161769867, -0.4083181619644165, 0.613396942615509, 0.9189709424972534, -0.41292473673820496, 0.11798606067895889, 0.25360870361328125, -0.16888488829135895, -0.1340028941631317, -0.5883533358573914, 0.125326007604599, -0.5962107181549072, 0.009042730554938316, -0.039201490581035614, 0.8774346113204956, -0.6107416152954102]","[-1.06155264377594, 0.1857042908668518, 0.16519251465797424, 0.21984001994132996, 0.02160271443426609, -0.030183328315615654, 0.433368057012558, 0.942742109298706, 0.009303392842411995, -0.14778932929039001, 0.3769027590751648, -0.12511508166790009, -0.1404862403869629, -1.0682666301727295, 0.26908108592033386, -0.4020404517650604, 0.1398666650056839, 0.018287884071469307, 0.3007180392742157, -0.08336149156093597]",0,1
Couple jogs on beach.,"[-0.5906440615653992, -0.4413362145423889, 0.4096274971961975, 0.5137825012207031, 0.32428377866744995, 0.02363118715584278, 0.13100695610046387, 0.9084109663963318, 0.20926004648208618, -0.24396467208862305, 0.02435861900448799, -0.48721686005592346, 0.18207819759845734, -1.1530355215072632, 0.1644473671913147, 0.0051555875688791275, 0.49904245138168335, 0.2583560645580292, 0.11443289369344711, -0.11000214517116547]","[-0.9817075133323669, -0.3248768746852875, 0.19265171885490417, 0.1941256821155548, 0.5917878746986389, 0.09859994798898697, 0.1284739077091217, 0.7401772141456604, -0.09630148112773895, -0.21635618805885315, 0.4681858718395233, 0.035318292677402496, 0.012977957725524902, -1.1495610475540161, 0.2729373872280121, -0.2966545522212982, 0.5682821869850159, 0.2740606963634491, 0.2898689806461334, 0.03440234065055847]",0,1
Person swims in sea.,"[-0.4973098933696747, -0.3701496720314026, 0.5680252909660339, 0.12198619544506073, 0.6186548471450806, -0.13108184933662415, 0.39906591176986694, 0.4780949354171753, -0.15878704190254211, -0.02855169028043747, 0.10765989124774933, 0.2574792504310608, 0.0769311711192131, -1.0200992822647095, 0.13945379853248596, -0.24130643904209137, 0.5128167867660522, 0.5469685792922974, 0.3460944890975952, -0.26820218563079834]","[-0.8178977370262146, -0.3125320076942444, 0.42162662744522095, 0.17666937410831451, 0.5181251168251038, -0.14544080197811127, 0.023527678102254868, 0.3469397723674774, -0.18786469101905823, -0.2259998917579651, 0.16657648980617523, -0.007638508453965187, -0.04180891066789627, -1.11605703830719, 0.14659513533115387, -0.11181817948818207, 0.4833120107650757, -0.07040058821439743, 0.4420315623283386, -0.22681397199630737]",0,1
Woman walks on road.,"[-0.8892282843589783, -0.47853294014930725, 0.34587782621383667, 0.6529747247695923, 0.7907153367996216, -0.6750301718711853, 0.23044224083423615, 0.8888691067695618, -0.12903903424739838, -0.4556160867214203, 0.1628064066171646, 0.1673053354024887, -0.1592574119567871, -0.4977354407310486, 0.2034384161233902, -0.48748379945755005, 0.5339284539222717, 0.10606230795383453, 0.34741920232772827, -0.305342435836792]","[-1.1725250482559204, 0.032739944756031036, 0.3919000029563904, 0.2836821973323822, 0.5268840193748474, -0.17845940589904785, 0.39013153314590454, 0.847256600856781, -0.32898110151290894, -0.19241636991500854, 0.3876635432243347, -0.41937896609306335, 0.07722155004739761, -1.1991690397262573, 0.43095654249191284, -0.15471668541431427, 0.43206101655960083, 0.19484981894493103, 0.3591645359992981, -0.09251202642917633]",0,1
Person stands in grassy field.,"[-0.6675135493278503, -0.716120183467865, 0.360674113035202, 0.38707542419433594, 0.7280623912811279, -0.22902913391590118, 0.29893890023231506, 0.9339916706085205, -0.3854818046092987, 0.09620638191699982, 0.3862342834472656, 0.10357087105512619, -0.5418140888214111, -0.8781424164772034, 0.3907136917114258, -0.25745707750320435, 0.1972082555294037, 0.1976851224899292, 0.20278795063495636, -0.3991681933403015]","[-1.3759769201278687, -0.17763429880142212, 0.49188879132270813, 0.6416072845458984, 0.14555217325687408, -0.2553365230560303, 0.7726448774337769, 0.9201155304908752, -0.11632530391216278, 0.372111976146698, 0.4435480535030365, 0.2822801172733307, -0.1694718301296234, -0.6965753436088562, 0.3889763057231903, -0.2809366285800934, 0.351939857006073, 0.11792249977588654, -0.027966639026999474, -0.38961929082870483]",0,1
Man walks beside shore,"[-0.8658838272094727, -0.602461576461792, 0.35356318950653076, 0.6067898869514465, 0.4650580883026123, 0.21128590404987335, -0.07140889763832092, 0.5437293648719788, -0.14621254801750183, -0.2609386444091797, 0.3656812310218811, -0.04038762301206589, 0.12878987193107605, -0.7808647155761719, 0.540377676486969, -0.0368712842464447, 0.3936959207057953, 0.3142090141773224, 0.5150173902511597, 0.012197820469737053]","[-0.9522179961204529, -0.4518875479698181, 0.4042341411113739, 0.5669742822647095, 0.5486893057823181, -0.06327933818101883, 0.02551250532269478, 1.117843508720398, -0.09049475193023682, -0.4154433608055115, 0.07970236241817474, -0.16647587716579437, 0.3131699860095978, -1.3033527135849, 0.5963768362998962, -0.050841525197029114, 0.4985637068748474, 0.4058084785938263, 0.525439977645874, 0.04890793561935425]",0,1
Woman in brown jacket walks by a tree during fall.,"[-1.2394992113113403, -0.04564768821001053, 0.571984589099884, -0.1035972535610199, 0.39090579748153687, -0.6946903467178345, -0.015623752027750015, 0.7297574877738953, -0.22515545785427094, 0.1872270703315735, -0.06180636212229729, 0.21795421838760376, -0.12558439373970032, -0.8667147159576416, -0.09580317884683609, -0.1117759495973587, 0.47012633085250854, 0.1272745430469513, 0.35571467876434326, -0.2713516056537628]","[-0.9620236754417419, 0.24288541078567505, 0.743342936038971, 0.2560546100139618, 0.32830655574798584, 0.0517212375998497, 0.2818213403224945, 0.7089163064956665, 0.13277409970760345, 0.04751410335302353, 0.25615423917770386, -0.02874194271862507, -0.3097270131111145, -0.5858989953994751, 0.374137818813324, 0.12215280532836914, 0.3521726429462433, -0.03389492630958557, 0.10635954141616821, -0.2714462876319885]",1,0
