sentence,image_1,image_2,label_image1,label_image2
Players celebrate as a team.,"[1.2563812732696533, 0.15327291190624237, -0.28370988368988037, -0.25773072242736816, -0.5162663459777832, -0.27445340156555176, 0.3589380979537964, 0.1540682315826416, -0.5188463926315308, -0.8896536231040955, 0.3684437870979309, 0.26536455750465393, -0.08245088160037994, 0.2325943410396576, -0.9051081538200378, 0.37360355257987976]","[1.0341463088989258, -0.1279391050338745, -0.20407891273498535, 0.023906981572508812, -0.2065073549747467, -0.3188678026199341, 0.3606550097465515, -0.21659919619560242, -0.22459574043750763, -0.49774041771888733, 0.3096442222595215, 0.036565884947776794, 0.13811959326267242, 0.2939457297325134, -0.9362227320671082, -0.0866592675447464]",0,1
A person walks in a forest.,"[0.30847063660621643, -0.06471715122461319, 0.05910516157746315, 0.16809192299842834, -0.297023743391037, -0.6418418884277344, -0.03779688477516174, -0.12712791562080383, 0.047669216990470886, -0.13360647857189178, 0.04598893225193024, -0.1035131961107254, -0.11467042565345764, 0.04050711542367935, -0.5378185510635376, -0.028416937217116356]","[0.5175975561141968, -0.06730640679597855, -0.08716610074043274, 0.1480005383491516, -0.42158135771751404, -0.7554153203964233, 0.07455325126647949, -0.19933155179023743, -0.26696813106536865, -0.6130744218826294, 0.13172206282615662, 0.2477928251028061, -0.0633125826716423, 0.11121666431427002, -0.55319744348526, -0.03570118546485901]",0,1
A person sits against a tree.,"[0.40856531262397766, -0.20072117447853088, -0.6993580460548401, 0.08703712373971939, -0.3316023051738739, -0.3828442394733429, 0.23326019942760468, -0.04047079384326935, 0.14825640618801117, -0.3894018828868866, -0.03361706808209419, -0.12310785055160522, 0.17196525633335114, 0.42735639214515686, -0.3074025809764862, 0.3533357083797455]","[0.002287833020091057, 0.1163627877831459, -0.3264198899269104, 0.47275325655937195, -0.6056258678436279, -0.006570436991751194, 0.15068954229354858, -0.33347904682159424, -0.1016649603843689, -0.14497782289981842, -0.3855341076850891, -0.2851152718067169, -0.29796624183654785, -0.07730046659708023, -0.08354073017835617, 0.044582024216651917]",0,1
A boy swims on a float in the water.,"[0.4873235523700714, -0.13428471982479095, -0.19510741531848907, -0.10361579060554504, -0.016759902238845825, -0.2468760460615158, 0.18238230049610138, -0.12630487978458405, 0.2525758445262909, -0.5171725153923035, -0.32554852962493896, 0.04136382415890694, 0.1513592153787613, 0.22949674725532532, -0.4477297365665436, 0.0874052494764328]","[0.5997618436813354, 0.024978695437312126, -0.21195289492607117, 0.28078407049179077, -0.04532089829444885, -0.5292562246322632, 0.308420866727829, 0.06810368597507477, -0.14585192501544952, -0.5287437438964844, -0.3584345579147339, 0.15029869973659515, 0.08356878161430359, 0.21983160078525543, -0.4260689914226532, 0.13644863665103912]",0,1
A person swims in the water.,"[0.3786718547344208, -0.15097124874591827, -0.1980145126581192, 0.13489559292793274, -0.07229317724704742, -0.5735529661178589, 0.19477280974388123, -0.2510611116886139, -0.2765127718448639, -0.22190560400485992, -0.5970350503921509, 0.14398591220378876, -0.0017207097262144089, -0.10258755087852478, -0.5900338888168335, 0.15448831021785736]","[0.9125871658325195, 0.12237150222063065, -0.038053471595048904, 0.2065616250038147, 0.14775392413139343, -0.3193155527114868, 0.47045013308525085, 0.18643561005592346, -0.3872884213924408, -0.6198490262031555, -0.24023516476154327, 0.0006879232823848724, 0.02726753242313862, 0.1559521108865738, -0.7410386800765991, 0.1868659108877182]",0,1
couple walks on pier,"[0.7445008754730225, -0.274490624666214, -0.22587889432907104, -0.03264608234167099, -0.11182120442390442, -0.5286934971809387, 0.11800124496221542, -0.4104655981063843, 0.08166079223155975, -0.49016082286834717, -0.3249374032020569, 0.42695483565330505, -0.17117144167423248, 0.35576319694519043, -0.1369244009256363, 0.1559089869260788]","[0.1804175227880478, -0.06897016614675522, -0.2404518872499466, 0.2956450879573822, -0.04661202430725098, -0.24843241274356842, 0.14227357506752014, 0.05538371205329895, -0.21276862919330597, -0.509177029132843, -0.08474142849445343, 0.2297920435667038, -0.14902108907699585, 0.22459378838539124, -0.1765843778848648, 0.19660429656505585]",0,1
A person holds hands with a girl.,"[0.6911836862564087, 0.26934123039245605, -0.43319013714790344, 0.42765218019485474, -0.41296932101249695, 0.18160097301006317, 0.2321719527244568, -0.11034312844276428, -0.24470239877700806, -0.41614094376564026, -0.264340877532959, -0.13021698594093323, -0.2444247603416443, 0.25605666637420654, -0.3870486319065094, 0.2360452264547348]","[0.4021068513393402, 0.007887979969382286, -0.5515017509460449, 0.048962123692035675, -0.3421488404273987, 0.28197479248046875, 0.5091849565505981, 0.38065046072006226, -0.3310674726963043, -0.5105380415916443, -0.3920630216598511, 0.26542505621910095, -0.15335826575756073, 0.2975665032863617, -0.6147519946098328, -0.004904044792056084]",0,1
A person sits on a beach.,"[0.37463319301605225, -0.18406343460083008, -0.2947336733341217, 0.18754073977470398, -0.3053496778011322, -0.5427461266517639, 0.8064724206924438, -0.10776014626026154, 0.020006639882922173, -0.41242149472236633, -0.01504470407962799, 0.12275919318199158, -0.0473053902387619, 0.17513340711593628, -0.34234490990638733, 0.2919231653213501]","[0.28765246272087097, -0.09447410702705383, -0.769923210144043, 0.13400857150554657, -0.31757214665412903, -0.2269996851682663, 0.18094906210899353, -0.10451436042785645, -0.10627822577953339, -0.656158983707428, -0.10756821930408478, 0.14446385204792023, -0.21565063297748566, 0.15794232487678528, -0.6627544164657593, 0.11556397378444672]",0,1
A person chose to stand on the beach.,"[0.8456234931945801, -0.18660852313041687, -0.11668835580348969, 0.3489829897880554, 0.14739908277988434, -0.00018156412988901138, 0.31017932295799255, 0.35033494234085083, -0.3438085615634918, -0.25590094923973083, -0.30172276496887207, 0.08251731097698212, -0.07232663780450821, 0.4113028943538666, -0.3165660798549652, -0.2354605793952942]","[0.5843662619590759, 0.13257813453674316, -0.34148237109184265, 0.08719834685325623, -0.18003395199775696, -0.1340283453464508, 0.10146794468164444, -0.03249160200357437, -0.2360525280237198, -0.870194137096405, 0.2851916551589966, 0.022002797573804855, -0.06352914869785309, 0.06945700198411942, -0.40379875898361206, 0.4369358420372009]",0,1
The girl ran peacefully along the beach.,"[0.5831292867660522, -0.2262767255306244, -0.2899834215641022, 0.20521847903728485, -0.20292016863822937, -0.5428996086120605, 0.217560812830925, 0.2438606321811676, 0.04371921718120575, -0.12569572031497955, -0.35225915908813477, 0.2690465450286865, -0.06110692024230957, 0.1027439683675766, -0.5342662334442139, 0.29940441250801086]","[0.23891033232212067, -0.2670559287071228, -0.4990828335285187, 0.10953236371278763, 0.07085279375314713, -0.5704057216644287, 0.42730996012687683, 0.14313668012619019, -0.1689155250787735, -0.4336419105529785, -0.29638153314590454, 0.1421791911125183, 0.16376371681690216, 0.13360606133937836, -0.23022304475307465, -0.07634701579809189]",0,1
A person is sitting on the beach.,"[0.3498837351799011, -0.26543503999710083, -0.49175745248794556, 0.24140051007270813, -0.425584614276886, -0.30995503067970276, 0.6774282455444336, -0.10631074011325836, 0.12010122835636139, -0.20911292731761932, -0.22053755819797516, -0.07744893431663513, -0.08333489298820496, 0.12558943033218384, 0.09611249715089798, 0.006190495565533638]","[0.5125886797904968, -0.07905263453722, -0.01933452859520912, 0.15196368098258972, -0.7052695155143738, -0.3116331398487091, 0.2653321921825409, -0.08980371057987213, -0.07360924780368805, -0.3657091557979584, -0.4522489309310913, 0.4681946635246277, 0.1376810520887375, 0.1675514131784439, -0.23286797106266022, 0.22522181272506714]",0,1
A boy sits on the beach.,"[0.7366032600402832, -0.258676141500473, -0.34530285000801086, 0.2664250135421753, -0.4488580822944641, -0.4548703134059906, 0.5819289088249207, 0.12524104118347168, 0.10492879152297974, -0.4556533396244049, -0.3158101439476013, -0.020110923796892166, 0.21278232336044312, 0.16414035856723785, -0.12316235154867172, 0.052709609270095825]","[0.38576245307922363, -0.30278801918029785, -0.34927085041999817, 0.017013108357787132, -0.3186928629875183, -0.306530624628067, 0.25883758068084717, -0.21237905323505402, -0.19860012829303741, -0.15444569289684296, -0.2463773936033249, -0.08258068561553955, 0.05038042366504669, 0.4462260901927948, -0.4159790277481079, -0.3638400137424469]",0,1
A child is running across the beach.,"[0.31410062313079834, -0.1976986527442932, -0.3623223304748535, 0.2568168640136719, -0.3222234547138214, -0.7405649423599243, 0.19112905859947205, 0.09922415763139725, -0.3429400622844696, -0.5871872305870056, -0.3562880754470825, 0.3870379328727722, -0.10892383754253387, 0.07410451769828796, -0.4972950518131256, 0.2910115420818329]","[0.26785650849342346, 0.07580045610666275, -0.1263168603181839, 0.28795138001441956, -0.40774086117744446, -0.16535690426826477, 0.26252713799476624, 0.05347105860710144, 0.09641046077013016, -0.4220876693725586, -0.20205160975456238, 0.18522825837135315, -0.03584454953670502, 0.17937102913856506, -0.061220683157444, -0.06934686005115509]",0,1
A woman stands on the beach.,"[0.3483109176158905, -0.09618397802114487, -0.40676453709602356, 0.40149667859077454, 0.07699793577194214, -0.46046870946884155, 0.7127224802970886, -0.06780402362346649, -0.26681676506996155, -0.7581178545951843, -0.2927974462509155, 0.14438588917255402, -0.3438818156719208, 0.21468853950500488, -0.08184701949357986, -0.0089332964271307]","[0.7253793478012085, 0.10088721662759781, -0.07490888237953186, -0.022762389853596687, -0.14191709458827972, -0.41626855731010437, -0.29585015773773193, 0.09694357216358185, 0.1233167052268982, -0.7063242793083191, 0.1395803540945053, -0.023607853800058365, -0.07258547842502594, 0.4845021069049835, -0.23133768141269684, 0.08885753154754639]",0,1
A man sit on the beach,"[0.4186781942844391, -0.18972882628440857, -0.24151237308979034, -0.04762452840805054, -0.22416627407073975, -0.32927775382995605, 0.711937427520752, 0.015635067597031593, 0.19375136494636536, -0.4816121459007263, -0.04804721474647522, -0.09278063476085663, 0.08242278546094894, -0.03824225068092346, 0.07704716175794601, 0.18693922460079193]","[0.2999524772167206, -0.1769893914461136, -0.47311878204345703, 0.2536031901836395, -0.19020138680934906, -0.32873064279556274, 0.3641016483306885, -0.05149995535612106, -0.18859252333641052, -0.31494811177253723, -0.33590763807296753, 0.22390660643577576, -0.09579743444919586, 0.1497262418270111, -0.1272149682044983, 0.11181645095348358]",0,1
A girl walks through the forest.,"[0.10657349973917007, -0.3756217956542969, -0.37988823652267456, -0.010663086548447609, -0.13962005078792572, -0.41368451714515686, 0.38307642936706543, -0.06081271171569824, -0.07491962611675262, -0.4632497727870941, -0.039273008704185486, -0.15749098360538483, -0.11879956722259521, 0.028318004682660103, -0.5291509628295898, 0.04256252944469452]","[0.1991574615240097, -0.5377767086029053, 0.021703843027353287, 0.008804833516478539, -0.17141465842723846, -0.4278581738471985, -0.04165375977754593, 0.015103178098797798, 0.11030107736587524, -0.4367978870868683, -0.1974852830171585, -0.24031177163124084, 0.02258727140724659, 0.07776946574449539, -0.674022912979126, 0.4140704274177551]",0,1
A kid goes for a walk in the forest.,"[0.40695223212242126, 0.09633800387382507, -0.026290062814950943, 0.20121315121650696, -0.024699479341506958, -0.4587344825267792, 0.0036573950201272964, -0.08418102562427521, -0.13925640285015106, -0.5752918720245361, 0.13133592903614044, 0.11479733884334564, -0.023604286834597588, 0.29462167620658875, -0.2809516191482544, 0.3243241608142853]","[0.583918035030365, -0.18761315941810608, -0.49276673793792725, 0.23798879981040955, -0.2895062565803528, -0.1469186395406723, 0.3240707814693451, -0.4195440411567688, -0.31483206152915955, -0.43008843064308167, 0.25582364201545715, 0.26633918285369873, -0.022174855694174767, 0.2807924747467041, -0.27921387553215027, 0.09387969225645065]",0,1
THE DOG REST IN THE GRASS,"[0.24058696627616882, 0.007423823699355125, -0.1599169224500656, -0.43389445543289185, -0.5482688546180725, -0.54234379529953, -0.19803303480148315, -0.021280357614159584, -0.16147981584072113, -0.4449318051338196, -0.09171317517757416, 0.41136690974235535, -0.017502276226878166, 0.14926227927207947, -0.251350462436676, -0.1095104068517685]","[0.5766909718513489, -0.09940796345472336, -0.4261215627193451, 0.1285775899887085, -0.39105427265167236, -0.4406622350215912, -0.037809960544109344, -0.44125184416770935, -0.27989616990089417, -0.2836945950984955, 0.215179905295372, 0.1816169023513794, 0.15641556680202484, 0.18060360848903656, -0.5003372430801392, 0.04429455101490021]",0,1
A boy sits incorrectly in a chair.,"[0.6704962849617004, 0.026372214779257774, 0.26862651109695435, 0.49454277753829956, 0.04307739436626434, -0.40090593695640564, 0.0104148481041193, 0.07187296450138092, 0.05939295142889023, -0.24975238740444183, -0.04438053071498871, -0.08330689370632172, -0.03681650012731552, 0.3750329315662384, -0.871850311756134, 0.43351706862449646]","[0.5725806951522827, 0.18323536217212677, -0.24447807669639587, 0.4514178931713104, -0.32897573709487915, 0.03430306911468506, 0.22819110751152039, -0.04866659641265869, -0.15962500870227814, -0.38885441422462463, -0.34498023986816406, 0.16398762166500092, 0.0024175364524126053, 0.47398844361305237, -0.40943753719329834, 0.4114295542240143]",0,1
Children sit on a beach.,"[0.18283642828464508, -0.20728503167629242, -0.12784288823604584, 0.3636901080608368, -0.21399995684623718, -0.0976531058549881, 0.5117782950401306, -0.013849740847945213, -0.3036562204360962, -0.28014057874679565, 0.0179242342710495, -0.00659579411149025, -0.18785367906093597, 0.02976563759148121, -0.004845729097723961, 0.21998928487300873]","[0.4863468110561371, -0.05914939194917679, -0.4188559651374817, 0.5254846215248108, -0.47038793563842773, -0.7324962615966797, 0.30314913392066956, -0.1621319204568863, -0.1149582713842392, -0.4599425792694092, -0.06228215992450714, 0.17666639387607574, -0.45262056589126587, 0.30763891339302063, -0.48065346479415894, 0.30964282155036926]",0,1
man stand behind the wall,"[0.5164772272109985, 0.022808631882071495, -0.4508238434791565, 0.0450986847281456, -0.3087640404701233, -0.26708218455314636, 0.1396273523569107, -0.13587543368339539, -0.08694683015346527, -0.5129615068435669, -0.18049053847789764, 0.08507256209850311, 0.08625335991382599, 0.05514031648635864, -0.5853577852249146, 0.06972013413906097]","[0.48873406648635864, -0.09756362438201904, -0.18769486248493195, -0.06322815269231796, -0.4425519108772278, -0.4831829369068146, 0.08977841585874557, -0.07314477860927582, 0.058408886194229126, -0.3963623344898224, -0.28756511211395264, -0.010805938392877579, 0.2648698091506958, 0.1832856684923172, -0.6746537089347839, 0.11021734774112701]",0,1
The woman is sitting against the wall.,"[0.37676605582237244, 0.024416795000433922, -0.11336863040924072, 0.1975506842136383, -0.22924353182315826, -0.4007290303707123, 0.08082471042871475, -0.2543785870075226, -0.14805814623832703, -0.38544121384620667, -0.1494094878435135, 0.2188434600830078, -0.1630551666021347, 0.22767353057861328, -0.37405794858932495, 0.06104332208633423]","[0.3371593654155731, -0.1703888177871704, -0.6096993684768677, 0.2752699553966522, -0.09344375133514404, -0.4869285523891449, 0.736971914768219, 0.16308921575546265, -0.07903634756803513, -0.582831084728241, -0.20495180785655975, -0.17309404909610748, -0.11359536647796631, -0.0017854105681180954, -0.19869084656238556, -0.04267808049917221]",0,1
Man doing exercise sits in front of a wall,"[0.7140939831733704, 0.19353309273719788, -0.3516016900539398, 0.3934304416179657, -0.09875397384166718, -0.49243924021720886, 0.05161286145448685, -0.24960733950138092, 0.0531342476606369, -0.1408524364233017, -0.0684048980474472, -0.05670173838734627, 0.07303088903427124, 0.3798932135105133, -0.38264453411102295, 0.21435615420341492]","[0.5164772272109985, 0.022808631882071495, -0.4508238434791565, 0.0450986847281456, -0.3087640404701233, -0.26708218455314636, 0.1396273523569107, -0.13587543368339539, -0.08694683015346527, -0.5129615068435669, -0.18049053847789764, 0.08507256209850311, 0.08625335991382599, 0.05514031648635864, -0.5853577852249146, 0.06972013413906097]",0,1
A man is standing on a wall.,"[0.22578394412994385, -0.17337219417095184, -0.49704232811927795, 0.45530250668525696, -0.22187277674674988, 0.11239015311002731, 0.49891966581344604, -0.004398984834551811, -0.25040730834007263, -0.47843074798583984, -0.2508484125137329, -0.16258098185062408, -0.2134237438440323, 0.4853770434856415, -0.29175540804862976, 0.2578947842121124]","[0.6156306862831116, -0.13855063915252686, -0.3152651786804199, 0.1786959022283554, 0.013783857226371765, -0.05726228654384613, 0.28682172298431396, -0.022881506010890007, -0.4309529960155487, -0.5048320293426514, -0.10895314812660217, -0.12128432095050812, -0.09744159877300262, 0.22363492846488953, 0.12157291918992996, -0.006340166553854942]",0,1
A man is standing on a wall.,"[0.22578394412994385, -0.17337219417095184, -0.49704232811927795, 0.45530250668525696, -0.22187277674674988, 0.11239015311002731, 0.49891966581344604, -0.004398984834551811, -0.25040730834007263, -0.47843074798583984, -0.2508484125137329, -0.16258098185062408, -0.2134237438440323, 0.4853770434856415, -0.29175540804862976, 0.2578947842121124]","[0.4796227514743805, 0.13965144753456116, -0.2440395951271057, 0.5159652829170227, -0.22584965825080872, 0.09636230766773224, 0.3782656788825989, -0.1562684178352356, 0.030145911499857903, -0.6049492359161377, -0.27726900577545166, -0.13785825669765472, -0.25451740622520447, 0.015863003209233284, -0.23421333730220795, 0.05588522553443909]",0,1
a person sitting on the wall,"[0.4830014407634735, -0.12088171392679214, -0.41514819860458374, 0.25136879086494446, -0.39975234866142273, -0.19936761260032654, 0.5781928896903992, -0.27157557010650635, 0.09908497333526611, -0.25630584359169006, -0.19907435774803162, -0.036204252392053604, -0.10755433887243271, 0.7735887765884399, -0.6977478265762329, 0.04839424788951874]","[0.04641372710466385, 0.04359223693609238, -0.15480037033557892, -0.05975692719221115, -0.23471489548683167, -0.11388053745031357, 0.08423583954572678, -0.3755010962486267, -0.053782761096954346, -0.15765449404716492, -0.407517671585083, -0.16375963389873505, -0.0761357843875885, 0.3151581883430481, -0.3617396950721741, 0.3319566249847412]",0,1
A person sitting against a wall.,"[0.48873406648635864, -0.09756362438201904, -0.18769486248493195, -0.06322815269231796, -0.4425519108772278, -0.4831829369068146, 0.08977841585874557, -0.07314477860927582, 0.058408886194229126, -0.3963623344898224, -0.28756511211395264, -0.010805938392877579, 0.2648698091506958, 0.1832856684923172, -0.6746537089347839, 0.11021734774112701]","[0.34010881185531616, -0.19296187162399292, -0.3462155759334564, -0.07526079565286636, -0.45788145065307617, -0.12075188755989075, 0.15838156640529633, -0.026370493695139885, -0.04755060374736786, -0.4199773073196411, -0.087315633893013, -0.31718453764915466, 0.009759726002812386, 0.30196845531463623, -0.24667952954769135, 0.1707843393087387]",0,1
girl standing against wall,"[0.4796227514743805, 0.13965144753456116, -0.2440395951271057, 0.5159652829170227, -0.22584965825080872, 0.09636230766773224, 0.3782656788825989, -0.1562684178352356, 0.030145911499857903, -0.6049492359161377, -0.27726900577545166, -0.13785825669765472, -0.25451740622520447, 0.015863003209233284, -0.23421333730220795, 0.05588522553443909]","[0.6928138732910156, -0.0778687447309494, -0.57606041431427, -0.0015773270279169083, -0.3134741187095642, -0.3069901764392853, 0.094187431037426, -0.2985498607158661, -0.28726038336753845, -0.4506770074367523, 0.22581413388252258, 0.2781795263290405, -0.29157814383506775, 0.16109704971313477, -0.48420730233192444, 0.36092451214790344]",0,1
girl stand near tree,"[0.6132748126983643, -0.12663768231868744, -0.5751953721046448, 0.24474649131298065, 0.12793517112731934, 0.29014647006988525, 0.18879914283752441, -0.2684977054595947, -0.06284040212631226, -0.6329318881034851, -0.4245692491531372, 0.27174490690231323, -0.09034736454486847, 0.22217729687690735, -0.06577462702989578, 0.1232718676328659]","[0.43937981128692627, -0.07056955993175507, -0.22107580304145813, 0.4393758475780487, -0.33538302779197693, -0.2974803149700165, 0.11815742403268814, 0.12630857527256012, -0.0830266922712326, -0.2546994984149933, -0.28341376781463623, 0.0051316432654857635, -0.559848427772522, -0.035533204674720764, -0.4294801652431488, 0.30059024691581726]",0,1
girl stand near tree,"[0.6132748126983643, -0.12663768231868744, -0.5751953721046448, 0.24474649131298065, 0.12793517112731934, 0.29014647006988525, 0.18879914283752441, -0.2684977054595947, -0.06284040212631226, -0.6329318881034851, -0.4245692491531372, 0.27174490690231323, -0.09034736454486847, 0.22217729687690735, -0.06577462702989578, 0.1232718676328659]","[0.31160470843315125, -0.04530607908964157, -0.03265273943543434, 0.1671103537082672, -0.6964099407196045, -0.36775121092796326, 0.2129535675048828, -0.023727914318442345, 0.32620057463645935, -0.11558667570352554, -0.06575606763362885, 0.37445443868637085, -0.0508158802986145, 0.13280746340751648, -0.5137781500816345, 0.13803164660930634]",0,1
A woman sits on a tree.,"[0.27045777440071106, -0.06399092078208923, -0.8616155385971069, 0.3834194242954254, 0.02607855200767517, 0.02910197526216507, 0.48884907364845276, -0.36582326889038086, -0.22204194962978363, -0.4217856228351593, 0.205225870013237, -0.12000545859336853, -0.7127393484115601, 0.2761310636997223, -0.2868823707103729, -0.015846000984311104]","[0.677382230758667, -0.10524969547986984, -0.5944662690162659, 0.3474152088165283, -0.33915549516677856, -0.02993815392255783, 0.06728828698396683, -0.08585579693317413, -0.3266293406486511, -0.3610876202583313, -0.14439032971858978, -0.06170282140374184, -0.08526811003684998, 0.12764844298362732, -0.46751970052719116, 0.0014776457101106644]",0,1
girl running on the street,"[0.48584458231925964, -0.4686850905418396, -0.1328153908252716, -0.07547511160373688, -0.047404319047927856, 0.08643946796655655, 0.15394137799739838, 0.055836357176303864, -0.2599267065525055, -0.4389927089214325, 0.11538814008235931, 0.17895686626434326, -0.02040577493607998, 0.14329785108566284, -0.4691237509250641, 0.04774726927280426]","[0.34730958938598633, -0.2141045331954956, -0.2814634442329407, 0.21470025181770325, 0.08000336587429047, -0.3820975720882416, 0.6062010526657104, -0.04328887164592743, -0.3394143581390381, -0.5015729069709778, -0.3290971517562866, 0.24321092665195465, 0.040615543723106384, 0.3114359676837921, -0.2829729914665222, 0.157435804605484]",0,1
The man ran on the street.,"[0.3498808443546295, -0.26627063751220703, -0.25332772731781006, 0.10348432511091232, -0.5010154247283936, -0.21477819979190826, 0.2596675157546997, 0.1531759649515152, -0.025038840249180794, -0.3610748052597046, -0.21179606020450592, 0.25644195079803467, 0.13933993875980377, -0.1279653161764145, -0.5407730937004089, 0.008313680067658424]","[0.8811384439468384, -0.0027901623398065567, 0.18437200784683228, -0.09321721643209457, -0.41428694128990173, -0.21496742963790894, 0.04882260411977768, 0.025591211393475533, 0.14239567518234253, -0.4457046091556549, 0.038203224539756775, 0.4603422284126282, -0.3493020832538605, 0.39185163378715515, -0.6394968032836914, 0.7794225215911865]",0,1
A person sits under a tree,"[0.20437927544116974, -0.2814990282058716, -0.203787162899971, 0.15041008591651917, -0.3289782404899597, -0.16627666354179382, 0.06026492267847061, -0.05950823426246643, 0.37046000361442566, -0.2004237025976181, -0.04331450164318085, 0.01638316735625267, -0.006149960681796074, 0.272841215133667, -0.28897783160209656, 0.028034189715981483]","[0.5103987455368042, 0.31970444321632385, -0.26186084747314453, 0.27694395184516907, 0.12901151180267334, -0.2938140630722046, 0.059959523379802704, 0.035009101033210754, 0.1268187165260315, -0.0737433210015297, -0.19724582135677338, -0.12800602614879608, 0.030202386900782585, 0.3190489709377289, -0.23825429379940033, 0.12306921184062958]",0,1
woman sits against tree,"[0.2601390779018402, -0.2824022173881531, -0.5455420017242432, 0.32497861981391907, -0.23369674384593964, -0.2653924524784088, 0.5166824460029602, -0.17233139276504517, 0.09726596623659134, -0.4315066337585449, -0.018286332488059998, 0.12975747883319855, -0.17839010059833527, 0.35063210129737854, -0.5316701531410217, 0.05453691631555557]","[0.06787905842065811, -0.22376158833503723, -0.8678189516067505, 0.27867591381073, -0.17787796258926392, -0.1461675614118576, 0.6245235800743103, -0.403204083442688, -0.21026499569416046, -0.39259153604507446, -0.1378248780965805, 0.07279378175735474, -0.18204832077026367, 0.45223569869995117, -0.3023436665534973, 0.08230222016572952]",0,1
A woman in a brown jacket walks by a tree during fall.,"[0.5886425375938416, 0.09334088116884232, -0.11070114374160767, 0.15328598022460938, 0.016942471265792847, -0.3824533522129059, -0.11705175787210464, -0.23135745525360107, 0.14041614532470703, -0.6450567841529846, -0.1754167526960373, 0.12493652105331421, -0.0952794998884201, 0.2615203261375427, -0.5955108404159546, -0.16190822422504425]","[0.22368240356445312, -0.05198191851377487, -0.4867357909679413, 0.5289003849029541, -0.12123866379261017, -0.241167813539505, 0.49154603481292725, -0.4315667152404785, -0.34981247782707214, -0.7370238304138184, 0.18117472529411316, 0.04366309568285942, -0.08931896835565567, 0.5090063214302063, -0.43708565831184387, 0.11063876748085022]",0,1
A man sits on a couch.,"[0.4980773627758026, -0.1662529855966568, -0.5656635165214539, 0.45434191823005676, -0.3298308849334717, -0.25489509105682373, 0.5216124057769775, 0.12591668963432312, -0.25434908270835876, -0.26272252202033997, -0.6106590032577515, 0.053212862461805344, -0.17779581248760223, 0.07339442521333694, -0.11846650391817093, 0.026862280443310738]","[0.6831334829330444, -0.4270407259464264, 0.10422675311565399, 0.09866344928741455, -0.3135699927806854, -0.3613153398036957, 0.12681490182876587, 0.10482700914144516, 0.48634758591651917, 0.1647433638572693, -0.05039377510547638, 0.03643248602747917, -0.008812395855784416, 0.20193514227867126, -0.470069020986557, -0.19036446511745453]",0,1
The boy is sitting on the couch.,"[0.5248574614524841, -0.07708437740802765, -0.3408176898956299, 0.3489362895488739, -0.3746313750743866, -0.21489842236042023, 0.4052998423576355, -0.316522479057312, -0.08472180366516113, -0.47327545285224915, -0.4045296311378479, 0.3957260251045227, -0.0785241425037384, -0.011236755177378654, -0.05965983122587204, -0.03086748532950878]","[0.552863359451294, -0.4268689751625061, -0.42468366026878357, 0.24690671265125275, -0.012457847595214844, -0.10558613389730453, 0.40461891889572144, -0.16180624067783356, -0.06160185486078262, -0.3153653144836426, -0.6038073897361755, 0.04715461656451225, -0.00670003704726696, 0.09505169838666916, -0.12497156113386154, -0.07157070934772491]",0,1
A man lies on a couch.,"[0.4494306743144989, -0.05388253182172775, -0.2866063714027405, 0.3011263906955719, -0.3097948431968689, 0.04803001135587692, 0.22293750941753387, -0.365047425031662, 0.4858289659023285, -0.324655681848526, -0.30619919300079346, -0.1256287395954132, 0.08704894781112671, 0.24614295363426208, -0.6302216649055481, -0.04628358781337738]","[0.5056037306785583, -0.13242381811141968, -0.30296167731285095, 0.12211819738149643, -0.5102362036705017, 0.023782070726156235, 0.7226144671440125, -0.09754997491836548, -0.21634255349636078, -0.15982168912887573, -0.16502715647220612, 0.2222110629081726, -0.17626214027404785, 0.0771126076579094, -0.08962827175855637, 0.0639297366142273]",0,1
The woman sits on a couch.,"[0.11222413927316666, -0.030652334913611412, -0.5556703209877014, 0.2906207740306854, -0.13291873037815094, -0.08802121877670288, 0.45449739694595337, -0.2084316909313202, -0.26582106947898865, -0.21954169869422913, -0.3249185085296631, 0.24686096608638763, -0.15413428843021393, 0.15394359827041626, -0.23240798711776733, 0.08300875872373581]","[0.395945280790329, 0.022045014426112175, -0.1612580269575119, 0.3494427502155304, -0.28457656502723694, 0.05444354563951492, 0.745248556137085, -0.13374273478984833, -0.1532859355211258, -0.33022189140319824, -0.30602389574050903, -0.1343502551317215, 0.1305021494626999, 0.02568637765944004, -0.01884840987622738, -0.010587720200419426]",0,1
The person is lying on the beach.,"[0.1094672828912735, -0.5366588830947876, -0.36233654618263245, 0.2057032287120819, -0.011961370706558228, -0.35327497124671936, 0.42280176281929016, 0.012126537039875984, -0.0005117524415254593, -0.6564695239067078, -0.17904244363307953, 0.3518500328063965, -0.4608334004878998, 0.16164544224739075, -0.27523496747016907, 0.29409921169281006]","[0.31944993138313293, -0.1250171810388565, -0.12841758131980896, -0.08668362349271774, -0.3851014971733093, -0.3746878206729889, 0.3828332722187042, -0.0037585701793432236, -0.11663367599248886, -0.2199126034975052, -0.4729688763618469, 0.17962411046028137, -0.13590458035469055, -0.02051970176398754, -0.41794338822364807, 0.13796688616275787]",0,1
