sentence_pos,sentence_neg,image,label_pos,label_neg
Child helps mother, Mother helps child,"[0.161558136343956, -0.3343450427055359, -0.3468899726867676, -0.3525841236114502, 0.45463380217552185, 1.067452073097229, 0.27694404125213623, 0.2439703643321991, 0.1370445191860199, 0.8136637210845947, 0.37848544120788574, -0.1797032505273819, -0.0065041277557611465, -0.565392017364502, 0.8372002243995667, -0.6737342476844788, -0.34806859493255615, -0.3428763151168823, 0.21223434805870056, -0.4415825605392456, 0.061767227947711945, 0.06813792884349823, -0.45879024267196655, -0.2125300168991089, 0.5473707914352417, 0.2524462640285492, 0.5731669664382935, -0.3653627038002014, -0.27542322874069214, -0.22626499831676483, 0.3236292004585266, 0.5129467248916626, -0.2279684990644455, 0.2969713509082794, 0.07366549968719482, 0.24899710714817047, -0.7839912176132202, 0.23089110851287842, 0.004700822755694389, -0.5086132287979126]",0.0,1.0
Mother helps daughter, Daughter helps mother,"[0.3127990663051605, 0.024600936099886894, 0.20936521887779236, -0.17091050744056702, 0.19652386009693146, 0.7705750465393066, -0.16548676788806915, -0.03547774255275726, 0.22520792484283447, 0.2296619415283203, -0.0935128703713417, 0.08394590765237808, 0.13939039409160614, -0.5615038275718689, 0.4014943838119507, -0.4731620252132416, -0.576525866985321, -0.04532504081726074, -0.12798939645290375, -0.23299983143806458, -0.2442629039287567, -0.2042851448059082, 0.01636320725083351, -0.062315408140420914, 0.2331143319606781, 0.2470521330833435, 0.32209545373916626, -0.552808940410614, -0.09923325479030609, 0.07252858579158783, -0.38750410079956055, -0.0329059436917305, -0.31643450260162354, -0.24849309027194977, -0.23982982337474823, 0.3190907835960388, -0.20111840963363647, 0.3183780610561371, -0.4237222373485565, -0.30144211649894714]",0.0,1.0
Car follows bicycle , Bicycle follows car,"[-0.0011395048350095749, -0.71429044008255, 0.0076841991394758224, -0.21959039568901062, -0.026025397703051567, 0.5117725133895874, 0.22729888558387756, -0.09726498275995255, 0.19603951275348663, 0.30314385890960693, -0.039486777037382126, -0.12190967798233032, -0.11773232370615005, -0.43234339356422424, 0.5369657278060913, 0.011342903599143028, 0.05572066828608513, -0.27489134669303894, 0.3248409926891327, 0.16079093515872955, -0.3080713748931885, -0.5113105177879333, -0.268857479095459, 0.3543380796909332, 0.06426446884870529, -0.5244917273521423, -0.001959400251507759, 0.0998980849981308, -0.316569447517395, 0.21310865879058838, 0.14840742945671082, 0.09838535636663437, 0.02726963721215725, 0.1554827094078064, -0.034186623990535736, 0.1923009753227234, -0.5625568628311157, -0.20651262998580933, 0.14485539495944977, -0.4538372755050659]",0.0,1.0
Father pushes child on swings, Child pushes father on swings,"[0.10218025743961334, -0.10809405148029327, -0.5601248145103455, -0.24324288964271545, 0.014556573703885078, 0.7978349924087524, 0.1798771172761917, -0.15228062868118286, -0.07298386842012405, 0.4472346305847168, -0.8030477166175842, -0.10354388505220413, 0.1349717080593109, -0.884527325630188, 0.44585174322128296, 0.39279821515083313, -0.2069477140903473, -0.11196494847536087, 0.06359593570232391, -0.4871397316455841, -0.26726824045181274, -0.3290731608867645, 0.08172254264354706, -0.22608719766139984, 0.1414717435836792, 0.03159473091363907, -0.24843735992908478, -0.1273622214794159, -0.5186716914176941, -0.10932400822639465, -0.020773697644472122, 0.2778307795524597, -0.3293333053588867, -0.09437725692987442, -0.5999224185943604, 0.41588640213012695, -0.4168650805950165, 0.22830790281295776, 0.26325979828834534, -0.4521365761756897]",0.0,1.0
Father carries baby, Baby carries father,"[0.2992747128009796, -0.40939247608184814, -0.3614940941333771, -0.21177446842193604, 0.33895188570022583, 0.9494606256484985, 0.1546860635280609, -0.23599901795387268, -0.04825598746538162, 0.513825535774231, -0.07381781190633774, 0.12197836488485336, -0.1772322654724121, -0.5973746180534363, 0.5144819617271423, -0.24180804193019867, -0.17518936097621918, -0.3529345989227295, -0.14822788536548615, -0.2612267732620239, -0.4392750859260559, -0.30107858777046204, -0.28330814838409424, 0.30963969230651855, 0.3384300172328949, -0.10744146257638931, 0.6175091862678528, -0.51225346326828, -0.31238678097724915, -0.15814892947673798, -0.375433087348938, 0.36113977432250977, -0.13421261310577393, 0.3149295151233673, -0.17569078505039215, 0.19833159446716309, -0.2867549955844879, 0.18996097147464752, -0.042072780430316925, -0.621168851852417]",0.0,1.0
Mother carries baby, Baby carries mother,"[0.034837350249290466, -0.2350112944841385, -0.08043435215950012, -0.00799805298447609, 0.33517998456954956, 0.45702287554740906, -0.016150107607245445, 0.08098769187927246, -0.02579139918088913, 0.04568895697593689, -0.043762218207120895, -0.0323602557182312, -0.0009092558175325394, -0.6094776391983032, 0.3036707639694214, -0.03301279991865158, -0.2871752679347992, -0.13371776044368744, 0.20044007897377014, -0.2614316940307617, -0.12691697478294373, -0.36964961886405945, 0.07420295476913452, -0.2985254228115082, 0.20287443697452545, -0.1161065623164177, 0.33119717240333557, -0.3542879819869995, 0.1973811239004135, -0.24933628737926483, -0.06243545189499855, 0.14218473434448242, -0.46984434127807617, 0.0956231877207756, -0.20617660880088806, 0.2066469043493271, -0.3362184464931488, -0.05483810603618622, -0.2586437463760376, -0.4112619459629059]",0.0,1.0
Mothers carry babies, Babies carry mothers,"[0.2938094437122345, -0.28011688590049744, -0.17148378491401672, -0.10071076452732086, 0.6615666151046753, 0.8094804286956787, 0.07013653963804245, -0.12983322143554688, 0.11366118490695953, -0.0009354874491691589, -0.026490341871976852, 0.1419454663991928, -0.18092449009418488, -0.8473595976829529, 0.48030996322631836, -0.7678725123405457, -0.5056139230728149, 0.022884150967001915, -0.38112032413482666, -0.02338731847703457, -0.4127276539802551, -0.4229044020175934, 0.1458759903907776, 0.15250946581363678, 0.31860649585723877, -0.24946817755699158, 0.7347673177719116, -0.31631535291671753, -0.17308185994625092, -0.09910963475704193, -0.19269049167633057, 0.3814569115638733, -0.1015799418091774, -0.13371704518795013, 0.025673212483525276, 0.012282805517315865, -0.36558231711387634, -0.08709848672151566, -0.5299850106239319, -0.3952278792858124]",0.0,1.0
Brother pushes sister, Sister pushes brother,"[-0.14554502069950104, -0.03738131374120712, -0.5295162200927734, -0.47677260637283325, 0.3304606080055237, 0.940746545791626, -0.07471912354230881, -0.1264173984527588, 0.019016794860363007, 0.72403484582901, -0.42259645462036133, 0.22195151448249817, 0.37386059761047363, -0.35223501920700073, 0.4917389154434204, 0.5147759318351746, -0.06826361268758774, -0.3653236925601959, -0.09680716693401337, -0.3966168761253357, -0.605830729007721, -0.4218343496322632, 0.1466263383626938, 0.19450335204601288, 0.059251777827739716, 0.19806627929210663, 0.11024148762226105, -0.29493725299835205, -0.5144733190536499, -0.5497693419456482, -0.08404889702796936, 0.5096511244773865, -0.4608672857284546, -0.003351157531142235, 0.09017176926136017, -0.09653034061193466, -0.15523388981819153, 0.07253692299127579, 0.06877361983060837, -0.4232827425003052]",0.0,1.0
Boy pushes man on swings,Man pushes boy on swings,"[0.4219585955142975, 0.12493470311164856, -0.3712109625339508, -0.3709036707878113, -0.01375768892467022, 0.8412103652954102, 0.21962061524391174, -0.4087032079696655, -0.07422881573438644, 0.6014790534973145, -0.3625476360321045, 0.1517610102891922, 0.36654722690582275, -0.938913106918335, 0.46589094400405884, 0.6421573758125305, -0.3201521933078766, 0.05484404414892197, -0.2882000505924225, -0.2184489667415619, -0.4131372570991516, -0.48103067278862, 0.0329001359641552, 0.08828668296337128, -0.08362115174531937, 0.17832450568675995, -0.2487654834985733, -0.24912117421627045, -0.20408886671066284, -0.19425733387470245, 0.038159336894750595, 0.5145052075386047, -0.8611001372337341, -0.07871931046247482, -0.2628686726093292, 0.16144277155399323, -0.7091537714004517, 0.002411937341094017, 0.0888117328286171, -0.4192686975002289]",0.0,1.0
Man pushes girl on swings, Girl pushes man on swings,"[0.10218025743961334, -0.10809405148029327, -0.5601248145103455, -0.24324288964271545, 0.014556573703885078, 0.7978349924087524, 0.1798771172761917, -0.15228062868118286, -0.07298386842012405, 0.4472346305847168, -0.8030477166175842, -0.10354388505220413, 0.1349717080593109, -0.884527325630188, 0.44585174322128296, 0.39279821515083313, -0.2069477140903473, -0.11196494847536087, 0.06359593570232391, -0.4871397316455841, -0.26726824045181274, -0.3290731608867645, 0.08172254264354706, -0.22608719766139984, 0.1414717435836792, 0.03159473091363907, -0.24843735992908478, -0.1273622214794159, -0.5186716914176941, -0.10932400822639465, -0.020773697644472122, 0.2778307795524597, -0.3293333053588867, -0.09437725692987442, -0.5999224185943604, 0.41588640213012695, -0.4168650805950165, 0.22830790281295776, 0.26325979828834534, -0.4521365761756897]",0.0,1.0
Children push parents on swings, Parents push children on swings,"[0.024692224338650703, -0.44300246238708496, 0.05420184135437012, -0.49170517921447754, -0.03685297071933746, 0.23511618375778198, 0.10422910004854202, -0.07271686941385269, 0.4587540626525879, 0.5386124849319458, -0.2068139910697937, -0.4851256012916565, -0.13867565989494324, -1.0306429862976074, 0.872107982635498, 0.17737185955047607, -0.4763142168521881, -0.2880476117134094, 0.20306435227394104, -0.8458908796310425, -0.5291632413864136, -0.31121447682380676, 0.07100175321102142, -0.11453326046466827, 0.08917393535375595, 0.3018012046813965, -0.3213500380516052, 0.07065000385046005, -0.2785116136074066, -0.03356631100177765, 0.08844773471355438, -0.15088410675525665, -0.7620862722396851, -0.19973234832286835, -0.08634268492460251, 0.08976244181394577, -0.8303558826446533, -0.06033536046743393, 0.07854726165533066, -0.8122342824935913]",0.0,1.0
Grandpa puhses grandaughter on swings , Grandaughter pushes grandpa on swings,"[-0.0539572536945343, -0.30043670535087585, -0.4781835377216339, -0.4600346088409424, 0.1915600746870041, 0.574397087097168, 0.1711157113313675, -0.4507960081100464, -0.19169411063194275, 0.28521016240119934, 0.17154492437839508, 0.3692651093006134, -0.05035748332738876, -0.1427784413099289, 0.7806310653686523, 0.1546880155801773, -0.025150302797555923, 0.024975812062621117, 0.2996414005756378, -0.4666403830051422, -0.45013493299484253, -0.39770612120628357, -0.14025628566741943, -0.08218364417552948, 0.07980119436979294, 0.1607958972454071, 0.269035667181015, -0.6547347903251648, -0.024369437247514725, -0.276312917470932, -0.031552333384752274, 0.4933948516845703, -0.3775157928466797, 0.3115760385990143, -0.1592569500207901, -0.18785445392131805, -0.1852780282497406, 0.01492123119533062, 0.02616097591817379, -0.40563833713531494]",0.0,1.0
Husband pushes wife on swings, Wife pushes husband on swings,"[0.12816399335861206, -0.4920909106731415, 0.04097723960876465, -0.458673894405365, 0.2330695241689682, 0.8395283222198486, 0.014521682634949684, -0.5784622430801392, -0.03356258571147919, 0.6402623057365417, -0.6406276822090149, -0.020530520007014275, 0.20423465967178345, -0.8743799924850464, 0.7746182084083557, 0.15197332203388214, -0.12120825052261353, -0.4540471136569977, -0.4085320830345154, -0.24653245508670807, -0.6192818284034729, -0.25192996859550476, -0.0861780196428299, -0.2967744469642639, 0.0940263420343399, -0.06649426370859146, 0.016556961461901665, -0.38965344429016113, -0.24418063461780548, 0.0396287739276886, 0.10546718537807465, 0.4626299738883972, -0.4012560248374939, -0.031855858862400055, -0.055428646504879, 0.13857875764369965, -0.10762511193752289, -0.1789187490940094, -0.36709916591644287, -0.5653521418571472]",0.0,1.0
Man carries dog, Dog carries man,"[0.11428581923246384, -0.23984818160533905, -0.08621993660926819, -0.27648302912712097, 0.1999775618314743, 0.7177853584289551, 0.14311648905277252, 0.27295467257499695, 0.23312538862228394, 0.14757943153381348, 0.06198938563466072, -0.05810122191905975, -0.12410808354616165, -0.2928655743598938, 0.10718090832233429, -0.28392860293388367, -0.6925825476646423, 0.13500230014324188, -0.19949772953987122, -0.31080445647239685, -0.5140376687049866, -0.4573252499103546, 0.20757457613945007, 0.7861168384552002, 0.1292535364627838, -0.007163530215620995, 0.3397420346736908, -0.8017422556877136, 0.15747331082820892, -0.18114715814590454, 0.19595178961753845, 0.4567717909812927, -0.13664312660694122, 0.10151805728673935, 0.031042786315083504, 0.2894953489303589, -0.3380972743034363, -0.21453429758548737, -0.31041765213012695, -0.8088136315345764]",0.0,1.0
Man on bicycle follows bus, Bus follows man on bicycle,"[-0.30104586482048035, -0.8725700378417969, -0.06859049201011658, -0.274638831615448, 0.09618040919303894, 0.5337953567504883, 0.29410067200660706, 0.14043734967708588, 0.03374452143907547, 0.21385735273361206, 0.014047765173017979, -0.169509157538414, -0.1374291032552719, -0.5265418887138367, 0.5363423228263855, -0.2004428654909134, -0.2968388497829437, -0.27795377373695374, -0.17129972577095032, -0.07923313230276108, -0.582775354385376, -0.554207444190979, 0.16807375848293304, 0.24791572988033295, 0.15663135051727295, -0.34072986245155334, 0.5227705240249634, -0.028083620592951775, -0.31623268127441406, 0.10435567796230316, 0.14401908218860626, 0.21942539513111115, -0.055028364062309265, 0.14293867349624634, -0.17877046763896942, -0.20551277697086334, -0.16184967756271362, -0.1693136841058731, 0.19509409368038177, -0.7086104154586792]",0.0,1.0
Barber shaves boy's hair, Boy shaves barber's hair,"[0.30156347155570984, -0.6383722424507141, 0.13982418179512024, -0.3918309807777405, 0.7668107748031616, 0.8208364248275757, 0.3751542270183563, -0.040395334362983704, -0.15588082373142242, 0.006797187030315399, 0.010609482415020466, -0.18598711490631104, 0.4911845922470093, -0.31193771958351135, 0.3590838313102722, -0.17605991661548615, -0.46321049332618713, -0.4616171419620514, -0.4273625612258911, -0.04729348421096802, -0.04345134645700455, 0.020210150629281998, 0.16850286722183228, -0.2810259461402893, 0.4847700893878937, -0.30008214712142944, 0.02661011926829815, -0.6657317280769348, -0.1376311331987381, -0.16988885402679443, -0.0017150454223155975, 0.7295060157775879, -0.393253892660141, 0.04930932819843292, -0.03786587715148926, 0.64313143491745, -0.07557499408721924, -0.05535898357629776, 0.11591733247041702, -0.42874860763549805]",0.0,1.0
Man cuts boys hair, Boy cuts mans hair,"[0.4520206153392792, -0.10502628982067108, -0.140805184841156, -0.3250170350074768, 0.46598944067955017, 0.7930046319961548, 0.46539607644081116, -0.032921239733695984, -0.17911942303180695, 0.00014784187078475952, 0.03837870433926582, 0.04356572777032852, 0.005133187398314476, -0.4490186870098114, 0.5192345380783081, -0.48211294412612915, -0.2626288831233978, -0.28084319829940796, 0.08476154506206512, 0.04717915505170822, -0.08934225887060165, -0.47034546732902527, 0.21715238690376282, -0.16732867062091827, 0.2444010078907013, -0.1363425850868225, 0.439134418964386, -0.5287740230560303, 0.0031321756541728973, -0.17007644474506378, -0.17357896268367767, 0.5966929197311401, -0.3225836455821991, 0.03428927809000015, -0.3005618155002594, 0.14347396790981293, -0.1622346043586731, -0.13154155015945435, -0.3545532822608948, -0.550283670425415]",0.0,1.0
Mother carries baby, Baby carries mother,"[0.5476263165473938, -0.05673886835575104, -0.21091940999031067, -0.2510485053062439, 0.584742546081543, 1.2246874570846558, 0.4401715099811554, 0.31789499521255493, -0.36640316247940063, -0.2153797149658203, 0.3454996347427368, 0.2049129158258438, -0.2246510237455368, -0.6694054007530212, 0.42603522539138794, -0.4606974720954895, -0.2724664807319641, -0.17415648698806763, -0.09785273671150208, 0.1569574624300003, -0.10498730093240738, -0.09434941411018372, -0.1162518709897995, -0.11315134167671204, 0.1346864104270935, 0.08704517036676407, 0.3645036518573761, -0.841948926448822, 0.09446646273136139, -0.06370316445827484, -0.20396967232227325, 0.52174311876297, -0.282137006521225, 0.02503385581076145, -0.33980366587638855, 0.40637126564979553, -0.3700839877128601, 0.19287341833114624, 0.12034013122320175, -0.18887446820735931]",0.0,1.0
Woman saves drowing man, Man saves drowming woman,"[-0.1904231756925583, -0.2403814047574997, -0.38704103231430054, -0.1831793189048767, 0.40069037675857544, 0.6349408626556396, -0.02985968254506588, 0.023328810930252075, -0.15390297770500183, 0.16958487033843994, 0.23447851836681366, -0.02170601300895214, -0.039833419024944305, -0.3271925449371338, 0.5062201619148254, -0.35896164178848267, -0.2406606823205948, -0.5213754773139954, -0.21146418154239655, -0.22323258221149445, -0.4876653850078583, -0.15338417887687683, 0.06550702452659607, -0.09896363317966461, -0.08537223190069199, -0.14004990458488464, 0.19053258001804352, -0.36774492263793945, -0.10452824831008911, -0.4075591266155243, 0.09740060567855835, 0.10743433982133865, -0.2885151505470276, 0.03111257590353489, 0.040400534868240356, -0.024567684158682823, -0.24247193336486816, 0.0041604842990636826, 0.2094884216785431, -0.4033719301223755]",0.0,1.0
Man waves at woman, Woman waves at man,"[0.21861909329891205, -0.4042094349861145, -0.14074665307998657, -0.1824330985546112, 0.4115852117538452, 0.4311544597148895, 0.052455998957157135, -0.10953791439533234, 0.1551845371723175, 0.30061715841293335, -0.039219100028276443, -0.1398995965719223, -0.008284395560622215, -0.5021970868110657, 0.40854430198669434, -0.03347332030534744, -0.35284486413002014, -0.15990787744522095, -0.274006724357605, -0.2258509397506714, -0.1255524456501007, -0.22010736167430878, 0.2813626527786255, 0.15204210579395294, 0.2144804447889328, -0.1086074486374855, 0.2662684917449951, -0.22690941393375397, -0.24775481224060059, -0.11049580574035645, 0.09342756867408752, 0.346717894077301, -0.03994373232126236, -0.20057295262813568, -0.16564315557479858, 0.2457571178674698, -0.29595258831977844, 0.09313931316137314, -0.08423634618520737, -0.31369903683662415]",0.0,1.0
Chef is behind waiter, Waiter is behind chef,"[0.45781853795051575, -0.39107054471969604, -0.27858322858810425, -0.23292279243469238, 0.6567400097846985, 0.2862553000450134, 0.22945336997509003, -0.23167215287685394, 0.1664234846830368, -0.024065904319286346, 0.2868414521217346, 0.1334877908229828, 0.17682909965515137, -0.34901222586631775, 0.5848496556282043, -0.22112827003002167, -0.5600181818008423, -0.3109085261821747, -0.24438494443893433, -0.08703210204839706, -0.4285255968570709, -0.6261945962905884, 0.43011677265167236, -0.09663015604019165, -0.22281819581985474, -0.8965153098106384, 0.5753336548805237, -0.5550475716590881, -0.1271154135465622, 0.09972824156284332, -0.40616101026535034, 0.17246465384960175, -0.25062477588653564, -0.2907377779483795, 0.038150228559970856, 0.341133177280426, -0.21109464764595032, 0.1711580753326416, 0.4946451485157013, -0.2687409520149231]",0.0,1.0
Coach is behind athlete, Athlete is behind couch,"[0.20165027678012848, -0.748778760433197, -0.3211066722869873, 0.011838339269161224, 0.06205157935619354, 0.8782624006271362, 0.15222054719924927, 0.037226222455501556, -0.20219889283180237, 0.4799572229385376, 0.12647052109241486, -0.012805333361029625, -0.38021060824394226, -1.0863945484161377, 0.4278715252876282, 0.10237278789281845, -0.24882781505584717, -0.1734449714422226, 0.10031698644161224, -0.20891152322292328, -0.7120756506919861, -0.38108253479003906, -0.21693354845046997, 0.07233215868473053, 0.17782217264175415, -0.3988805115222931, 0.4183203876018524, -0.6639711260795593, 0.19253087043762207, 0.08546021580696106, -0.2607032358646393, 0.18979163467884064, -0.047978319227695465, 0.27271828055381775, -0.3632756471633911, -0.030460258945822716, -0.4066506028175354, -0.22358089685440063, -0.07376741617918015, -0.5605913400650024]",0.0,1.0
Teacher is behind student, Student is behind teacher,"[0.5665445923805237, -0.11037492007017136, -0.2675417363643646, -0.4076082706451416, 0.9789188504219055, 0.8264610767364502, 0.156295046210289, 0.14214321970939636, 0.15449418127536774, -0.07597147673368454, -0.0626370757818222, 0.2815869450569153, 0.016336707398295403, -0.37634411454200745, 0.6837102770805359, -0.3494213819503784, -0.20100456476211548, -0.17235158383846283, -0.3222602307796478, 0.31784293055534363, -0.13527050614356995, -0.36981287598609924, 0.1300353705883026, -0.18419280648231506, -0.01569329760968685, -0.21165207028388977, 0.6095869541168213, -0.3219020366668701, -0.5476238131523132, -0.5224633812904358, -0.3517656922340393, 0.642491340637207, -0.16686643660068512, -0.035923101007938385, 0.09167400747537613, 0.2467976063489914, -0.2013641893863678, 0.12751983106136322, 0.09511808305978775, 0.233412504196167]",0.0,1.0
Woman hugs man, Man hugs woman,"[0.12317616492509842, -0.17671062052249908, -0.4652880132198334, -0.3377023935317993, 0.6461995244026184, 0.6956127882003784, -0.024753710255026817, -0.1189466267824173, 0.0795149952173233, 0.03391128033399582, -0.15566134452819824, 0.0409930944442749, -0.03580976277589798, -0.3414565622806549, 0.41406601667404175, -0.24498258531093597, -0.4094300866127014, -0.1978294849395752, -0.05068199709057808, -0.18498839437961578, -0.2394324243068695, -0.24431872367858887, -0.17780309915542603, -0.2884890139102936, -0.0024383049458265305, 0.07343622297048569, 0.4281988739967346, -0.4167582392692566, -0.12449651956558228, -0.23251299560070038, -0.05909993126988411, 0.12252648919820786, -0.39445921778678894, 0.13493505120277405, -0.019385946914553642, 0.08498551696538925, -0.1568058729171753, -0.13196289539337158, -0.4691830277442932, -0.4174632132053375]",0.0,1.0
Child hugs dog, Dog hugs child,"[-0.02112550102174282, 0.260385662317276, -0.06501905620098114, -0.1634823977947235, 0.23021502792835236, 0.5951954126358032, -0.27406319975852966, -0.044896334409713745, 0.20750291645526886, -0.009751878678798676, -0.20333826541900635, 0.35021674633026123, -0.13345955312252045, -0.8425914645195007, 0.3867998719215393, -0.04306739568710327, -0.2987062931060791, 0.028489721938967705, 0.014327596873044968, 0.04837469756603241, -0.3462713360786438, -0.5139566659927368, 0.3115970492362976, 0.08325982093811035, -0.3096042275428772, -0.15904387831687927, -0.23764367401599884, -0.512943685054779, -0.09591469168663025, -0.15764154493808746, 0.19632850587368011, 0.0960581973195076, -0.4689807891845703, 0.09134921431541443, -0.2107851207256317, 0.17260634899139404, -0.30076366662979126, -0.18596354126930237, -0.7194231152534485, -0.37588807940483093]",0.0,1.0
Man waves at woman, Woman waves at man,"[0.13766711950302124, -0.2862292230129242, -0.35468024015426636, -0.35808902978897095, 0.12488658726215363, 0.3837641775608063, -0.007193518802523613, 0.08498519659042358, 0.07475236803293228, -0.06201203912496567, 0.07442443817853928, 0.5514752864837646, -0.27810898423194885, -0.5876127481460571, 1.1479600667953491, -0.022067183628678322, -0.1078529804944992, -0.0040432605892419815, 0.05912252888083458, -0.004731928929686546, -0.24519222974777222, -0.2542606592178345, 0.2715967297554016, 0.2405669242143631, -0.23254162073135376, -0.22594445943832397, 0.05987449735403061, -0.4923001527786255, -0.16092698276042938, 0.04445236176252365, -0.268779456615448, 0.06053178757429123, -0.27053403854370117, 0.2113168090581894, -0.1918802708387375, 0.13725616037845612, -0.47415655851364136, 0.22207951545715332, 0.0018981602042913437, -0.5015798807144165]",0.0,1.0
Photographer pictures woman, Woman pictures photographer,"[0.09806586056947708, -0.44810062646865845, -0.3165346384048462, -0.21878552436828613, 0.19789032638072968, 0.7729568481445312, 0.3273192346096039, -0.04322490096092224, -0.2838704586029053, 0.1730242371559143, -0.037630971521139145, -0.0366336926817894, 0.060478612780570984, -0.5847719311714172, 0.37393492460250854, -0.6766195297241211, -0.2003912478685379, -0.5480294227600098, 0.29013559222221375, -0.44695279002189636, -0.5228995680809021, -0.17943435907363892, 0.09728755056858063, 0.28023505210876465, 0.07136707752943039, 0.12490751594305038, 0.09424455463886261, -0.33950191736221313, -0.0941915363073349, 0.08594191819429398, 0.6485596299171448, -0.01808215118944645, -0.49305543303489685, 0.09366367012262344, -0.6889325976371765, 0.16071707010269165, -0.7091293334960938, 0.07373920828104019, -0.05742581933736801, -0.19023489952087402]",0.0,1.0
Groom carries bride by the beach, Bride carries groom by the beach,"[0.2773567736148834, -0.3891451954841614, -0.4446675777435303, -0.1313561499118805, 0.16608019173145294, 0.6948840618133545, -0.14749032258987427, -0.20255771279335022, 0.18914417922496796, 0.15002164244651794, 0.0022941427305340767, 0.1460295170545578, -0.13427524268627167, -0.7363829016685486, 0.38364124298095703, 0.04727876931428909, -0.42020145058631897, -0.2844719886779785, 0.2411293089389801, -0.23601333796977997, -0.3635067343711853, -0.08227071166038513, -0.20976386964321136, 0.14764277637004852, -0.017513250932097435, -0.08626697212457657, 0.3195233941078186, -0.506352961063385, -0.23526298999786377, -0.07919850200414658, -0.3314058184623718, 0.13710850477218628, -0.3133715093135834, 0.10279355198144913, -0.09746848791837692, -0.06128536909818649, -0.2051192671060562, 0.3461706340312958, -0.3365629017353058, -0.15195401012897491]",0.0,1.0
Woman punches man, Man punches woman,"[0.5854518413543701, -0.380379319190979, -0.6721852421760559, -0.13469955325126648, 0.5452560782432556, 0.490083247423172, 0.8660883903503418, 0.08069942891597748, -0.22500891983509064, 0.1637948751449585, 0.1683451533317566, 0.6564729809761047, 0.03504563122987747, -0.6833541989326477, 0.7997288107872009, -0.21286757290363312, -0.43878406286239624, 0.2586857080459595, 0.3374517560005188, -0.10870208591222763, -1.1811667680740356, -0.818912923336029, 0.6566726565361023, 0.18649502098560333, -0.3366154134273529, -0.5182872414588928, -0.05860620737075806, -0.41061341762542725, -0.577570378780365, -0.1499280482530594, 0.022524069994688034, 0.7690962553024292, -0.24208717048168182, -0.18439583480358124, -0.30270662903785706, -0.19053985178470612, -0.465268075466156, -0.5127580761909485, -0.5049668550491333, -0.17158912122249603]",0.0,1.0
Woman boxes man, Man boxes woman,"[-0.029915040358901024, -0.253226101398468, -0.5851227641105652, -0.08566928654909134, 0.37408697605133057, 0.7599340677261353, 0.16072721779346466, -0.019189365208148956, -0.10002806037664413, -0.07856548577547073, -0.04133887216448784, 0.4820597469806671, -0.08526227623224258, -0.6407786011695862, 0.5920020937919617, -0.043103091418743134, -0.36063235998153687, -0.12988819181919098, 0.35299962759017944, -0.19840943813323975, -0.3713129758834839, -0.7466461658477783, 0.6642452478408813, -0.3580816090106964, -0.34630653262138367, -0.23965218663215637, 0.016953838989138603, -0.15562589466571808, -0.2670329511165619, -0.041579410433769226, -0.2042107880115509, 0.3411766290664673, -0.26407912373542786, 0.12634047865867615, -0.35960790514945984, 0.07946740835905075, -0.5256285667419434, 0.06846008449792862, 0.0223363246768713, -0.3074072003364563]",0.0,1.0
Boss shouts at employee, Employee shouts at boss,"[0.39959630370140076, -0.13312703371047974, 0.23001644015312195, -0.04727770388126373, 0.4506513476371765, 0.40603139996528625, 0.6064490675926208, -0.04160435497760773, -0.1944815069437027, -0.12531918287277222, 0.19325408339500427, 0.11265333741903305, -0.17912425100803375, -0.3136650621891022, 0.3669169545173645, -0.07951230555772781, -0.16533969342708588, -0.137541726231575, -0.16632506251335144, 0.06908285617828369, 0.007920756936073303, -0.08993816375732422, 0.3338903486728668, -0.36231333017349243, 0.19458849728107452, -0.34319984912872314, 0.1270589679479599, -0.4077657163143158, -0.10339973866939545, -0.07882361114025116, -0.1456291675567627, 0.38187485933303833, -0.5267080664634705, 0.06566213071346283, -0.05944494158029556, 0.5458480715751648, -0.13696075975894928, -0.07793600857257843, -0.1157691553235054, -0.2879907488822937]",0.0,1.0
Man gives woman a gift, Woman gives man a gift,"[-0.14807027578353882, -0.31168392300605774, -0.21549344062805176, 0.11208785325288773, 0.5575748682022095, 0.4951445162296295, 0.18129481375217438, 0.1698935329914093, -0.08066092431545258, 0.0037152692675590515, 0.005651739425957203, 0.202297642827034, -0.29747942090034485, -0.5256428122520447, 0.4055039882659912, -0.5117810368537903, 0.06259594857692719, -0.1331966668367386, 0.018163274973630905, 0.11129011958837509, -0.034458957612514496, -0.498931348323822, 0.5396634340286255, -0.2072092592716217, 0.11248243600130081, -0.18579353392124176, 0.20986486971378326, -0.34788772463798523, -0.4508684277534485, -0.22392849624156952, 0.05992520973086357, 0.49635499715805054, -0.36471307277679443, 0.04650504142045975, -0.10865355283021927, 0.4817688763141632, -0.4595606029033661, -0.12637150287628174, 0.023156335577368736, -0.11477766931056976]",0.0,1.0
