sentence,image_1,image_2,label_image1,label_image2
girl sits on floor,"[-0.0569542795419693, -0.11626675724983215, -0.41172531247138977, -0.09420129656791687, 0.27049610018730164, 0.21034766733646393, -0.4509361684322357, 0.3212367594242096, -0.43339431285858154, 0.22957950830459595, 0.37098264694213867, 0.23951172828674316, -0.03849140927195549, -0.33971360325813293, 0.07908818125724792, 0.15112480521202087, 0.4905739724636078, 0.028729919344186783, 0.348702996969223, -0.5892860293388367, 0.4731912314891815, 0.1276092827320099, -0.31465667486190796, 0.6218470335006714, -0.03142289072275162, -0.39484331011772156, -0.09376051276922226, 0.0032509975135326385, 0.17615272104740143, 0.09928741306066513, 0.5413088798522949, -0.35417237877845764, 0.48890286684036255, 0.24222847819328308, 0.037580765783786774, 0.03298742324113846, -0.09112753719091415, 0.08476865291595459, 0.053691472858190536, 0.12582936882972717, 0.2893950343132019, -0.11274894326925278, -0.42471787333488464, 0.03647812455892563, 0.11574813723564148, -0.14072591066360474, -1.156864047050476, 0.0789836198091507, -0.3654402792453766, 0.006150355562567711, -0.038175564259290695, 0.2921673357486725, 0.6214755773544312, 0.22379279136657715, -0.51875239610672, 0.40378913283348083, -0.5579691529273987, -0.21163657307624817, 0.32722771167755127, -0.7347275614738464]","[0.1789013147354126, -0.37368398904800415, -0.015538398176431656, -0.0465589240193367, 0.274463415145874, 0.5304605960845947, -0.3949861228466034, 0.2845675051212311, -0.5586010217666626, 0.42794519662857056, 0.5021651983261108, 0.5131756663322449, 0.39383676648139954, -0.37716659903526306, -0.06061003357172012, 0.3307661712169647, 0.2876540720462799, 0.2780452370643616, 0.31829068064689636, -0.42178797721862793, 0.0022097211331129074, -0.08132955431938171, -0.3210190236568451, 0.07593704760074615, 0.21198122203350067, -0.4025675356388092, -0.3431786000728607, -0.23873846232891083, 0.32603567838668823, 0.08436516672372818, 0.8440675139427185, -0.5036087036132812, 0.324845552444458, -0.007039671763777733, 0.150909885764122, 0.010373564437031746, -0.28499627113342285, 0.1677025705575943, 0.0041058920323848724, 0.2523437738418579, -0.17874079942703247, 0.6233672499656677, -0.4399521052837372, -0.0540015771985054, -0.44110992550849915, 0.11567933112382889, -0.41895875334739685, 0.1589694321155548, -0.2785598337650299, -0.02614028938114643, -0.6866369247436523, 0.3306114971637726, -0.0072076525539159775, 0.5692154765129089, -0.855496883392334, 0.49990370869636536, -0.7482408881187439, -0.31276851892471313, 0.2574147582054138, -0.4625534117221832]",0,1
Girl sits on a ball.,"[0.17747525870800018, -0.17688477039337158, -0.11464174091815948, -0.5536795854568481, 0.16301293671131134, 0.3809709846973419, -0.13199050724506378, 0.09459511190652847, 0.06041315197944641, 0.3194476366043091, 0.2919541299343109, 0.20716360211372375, 0.13163982331752777, -0.09785036742687225, 0.07651013135910034, -0.10606921464204788, 0.2931056022644043, 0.16427090764045715, 0.358713835477829, -0.3260446786880493, 0.2882032096385956, 0.19811296463012695, -0.11899634450674057, 0.2839204668998718, -0.057377807796001434, -0.27021920680999756, 0.15749293565750122, 0.02084183692932129, 0.18817001581192017, -0.22439172863960266, 0.4469309151172638, 0.03817211091518402, 0.5845229029655457, -0.026473863050341606, -0.2979803681373596, 0.31927910447120667, -0.29355505108833313, 0.21611711382865906, 0.04506968706846237, -0.14749348163604736, 0.03353339061141014, 0.26103657484054565, -0.2656919062137604, -0.23299488425254822, 0.07945774495601654, -0.28526565432548523, -0.8465844392776489, -0.06462040543556213, -0.4785192310810089, 0.12614840269088745, 0.05641428753733635, 0.046328574419021606, 0.254701167345047, 0.5363028049468994, -0.4386829733848572, 0.20232772827148438, -0.3150033950805664, -0.2900656461715698, 0.2686985731124878, -0.35979658365249634]","[0.43531522154808044, -0.08013312518596649, -0.07016007602214813, -0.08400373160839081, 0.16689319908618927, 0.4775010645389557, -0.6356425881385803, 0.41271868348121643, -0.04534057527780533, 0.18066957592964172, 0.35587355494499207, 0.17423874139785767, 0.47658997774124146, -0.6940741539001465, 0.04829959571361542, 0.08979291468858719, 0.5050513744354248, 0.13241274654865265, 0.18718430399894714, -0.20080652832984924, 0.43340638279914856, 0.14626875519752502, -0.4332752525806427, 0.26363614201545715, 0.02770923636853695, -0.34077516198158264, -0.21955662965774536, 0.11337274312973022, 0.6394473314285278, 0.3189236521720886, 0.7802665829658508, -0.15853114426136017, 0.7008636593818665, -0.10953208059072495, -0.006417630240321159, -0.32411447167396545, -0.05831160396337509, 0.3424516022205353, 0.2982182800769806, 0.3524090349674225, 0.23121878504753113, 0.26408305764198303, -0.4667927622795105, -0.0641862228512764, 0.0703558623790741, 0.149846151471138, -0.6430996656417847, -0.44857704639434814, -0.4759072959423065, -0.010116199031472206, -0.2514597177505493, -0.041172370314598083, 0.15910503268241882, 0.606361448764801, -0.7581042051315308, 0.4300597608089447, -0.4166876971721649, -0.14195549488067627, 0.40231549739837646, -0.5142835974693298]",0,1
A woman sits on a branch above the sand.,"[0.2945385277271271, -0.39418840408325195, -0.4853784739971161, -0.3850553631782532, -0.24531061947345734, 0.4913744330406189, -0.018653232604265213, -0.10291390120983124, -0.28069689869880676, 0.23354098200798035, 0.20553161203861237, 0.3203291594982147, -0.0025200219824910164, -0.29116207361221313, -0.10032664239406586, -0.33520445227622986, 0.054670192301273346, -0.009642912074923515, 0.12444446980953217, -0.21677431464195251, 0.24419444799423218, 0.062149759382009506, -0.64529949426651, 0.0013408493250608444, -0.4531721770763397, -0.25163915753364563, -0.01696719415485859, -0.1320350021123886, 0.4103797376155853, 0.2099485695362091, 0.4676297605037689, 0.20177316665649414, 0.7500240802764893, 0.343218058347702, 0.21618413925170898, 0.12514646351337433, -0.09500811249017715, 0.2022646814584732, 0.0006103776395320892, 0.20226728916168213, -0.2164575755596161, -0.1160118505358696, -0.16067145764827728, -0.08019125461578369, -0.04449237510561943, -0.6611117720603943, -0.9990285634994507, 0.5345638394355774, 0.020448248833417892, -0.1492573767900467, -0.15535026788711548, 0.32134419679641724, 0.22832822799682617, 0.6380423903465271, -0.8008648753166199, 0.43068990111351013, -0.21028222143650055, -0.13029256463050842, 0.663852334022522, -0.5853798389434814]","[-0.06514833867549896, -0.600335419178009, -0.4027429521083832, -0.6600743532180786, -0.20981016755104065, 0.3207327723503113, -0.08174623548984528, 0.2823454439640045, -0.19094128906726837, 0.44184836745262146, -0.10542035102844238, 0.516726016998291, -0.09494994580745697, -0.434283047914505, -0.22501316666603088, 0.3025922477245331, 0.26811686158180237, 0.2779502272605896, 0.2163112759590149, -0.29024001955986023, 0.1132156103849411, 0.09567326307296753, -0.30919328331947327, 0.05004527419805527, -0.15676970779895782, -0.010231545194983482, 0.04851999878883362, 0.26256459951400757, 0.2982957661151886, 0.05401945114135742, 0.7722787261009216, 0.03881265968084335, 0.420070081949234, 0.05653928965330124, -0.05682983994483948, 0.027584822848439217, -0.015456868335604668, 0.2141077071428299, 0.49201512336730957, 0.2924156188964844, -0.6189680099487305, 0.1988721787929535, -0.015679484233260155, 0.3220515549182892, 0.09413240849971771, -0.3426090478897095, -1.032281756401062, 0.12362317740917206, -0.11784876883029938, -0.15603545308113098, -0.5194406509399414, 0.048698410391807556, -0.1408279538154602, 0.6216476559638977, -0.3630734086036682, 0.43692097067832947, -0.42819729447364807, -0.198265939950943, 0.6745350360870361, -0.418547123670578]",0,1
A woman goes for a walk in a meadow.,"[0.026445431634783745, -0.004314856603741646, -0.45349928736686707, -0.3735697269439697, 0.23487147688865662, 0.11503991484642029, -0.2543695569038391, -0.04537493735551834, -0.21850165724754333, 0.2451605498790741, 0.5368772745132446, 0.6152577996253967, -0.17024573683738708, -0.3484485149383545, -0.05805077403783798, 0.016111189499497414, 0.3446474075317383, 0.2352680116891861, 0.33058008551597595, -0.6557078957557678, 0.023380091413855553, 0.35584986209869385, -0.30470964312553406, 0.2746198773384094, 0.148442342877388, -0.49402573704719543, 0.012651218101382256, -0.1332106590270996, 0.05181434750556946, 0.11801277101039886, 0.6406891942024231, -0.42959463596343994, 0.3412729501724243, 0.1642504185438156, 0.040345266461372375, 0.20559868216514587, 0.34136876463890076, 0.5100241899490356, 0.15909388661384583, -0.25503817200660706, -0.07845741510391235, 0.05182803422212601, -0.4095088839530945, -0.42038843035697937, -0.2369825392961502, -0.38251665234565735, -1.0813485383987427, 0.2532130777835846, -0.4639696776866913, 0.2420969009399414, -0.2229621708393097, 0.32890501618385315, 0.14576183259487152, 0.7068096995353699, -0.47360002994537354, 0.4857581555843353, -0.4335159659385681, 0.09243114292621613, 0.23717691004276276, -0.3231402635574341]","[0.2518570125102997, 0.00514797680079937, -0.5163007378578186, -0.43794095516204834, 0.23303748667240143, 0.4880627393722534, -0.2291136533021927, -0.06175790727138519, -0.38635528087615967, 0.2929490804672241, 0.4056566059589386, 0.4716993272304535, 0.28131747245788574, -0.2739550769329071, -0.2549948990345001, -0.19458018243312836, 0.3524784743785858, 0.5358191132545471, 0.3822309970855713, -0.6453989148139954, 0.28227728605270386, 0.015557494945824146, -0.28727737069129944, 0.4203568696975708, 0.1413140445947647, -0.6413238644599915, -0.08539440482854843, -0.26826009154319763, 0.34461668133735657, -0.060725919902324677, 0.7097579836845398, -0.3105227053165436, 0.8627811074256897, -0.08884302526712418, 0.10237489640712738, -0.3097821772098541, -0.11807974427938461, 0.3015763461589813, -0.2197897732257843, -0.16410794854164124, -0.1332074999809265, 0.02816901169717312, -0.46520864963531494, -0.23623809218406677, 0.4623914361000061, -0.30789515376091003, -0.8617868423461914, -0.08840659260749817, -0.2378251999616623, -0.051385559141635895, -0.5767825841903687, 0.4643518328666687, 0.2924238443374634, 0.13670742511749268, -0.8120259046554565, 0.5349758267402649, -0.1506018191576004, 0.21154597401618958, 0.6103827953338623, -0.575374186038971]",0,1
A person takes a run on street,"[-0.18645866215229034, -0.3498916029930115, -0.6045219302177429, -0.18076814711093903, 0.3002898097038269, 0.1654779464006424, -0.7874506115913391, 0.07595779001712799, -0.38072678446769714, 0.09318948537111282, 0.4769061505794525, 0.50949627161026, 0.2914908528327942, -0.3248816728591919, -0.09223523736000061, -0.03927753120660782, 0.44494789838790894, 0.11963731050491333, 0.26971903443336487, -0.11960645020008087, 0.18392470479011536, -0.1751398742198944, -0.32767394185066223, 0.33769920468330383, -0.5915109515190125, -0.888515293598175, 0.062098972499370575, -0.16393601894378662, 0.6936935782432556, 0.6655469536781311, 0.6110219359397888, -0.3564175069332123, 0.3289887011051178, -0.38631632924079895, -0.035953179001808167, -0.26644521951675415, 0.33296406269073486, 0.5619510412216187, -0.021637577563524246, 0.3491232395172119, -0.387602299451828, 0.16057249903678894, -0.29579177498817444, -0.15240907669067383, 0.004072908312082291, -0.12817847728729248, -1.1679798364639282, -0.141022190451622, 0.02533043548464775, -0.16982737183570862, 0.22262558341026306, 0.5347701907157898, -0.01424388401210308, 0.5983415842056274, -0.3924470543861389, 0.4777669310569763, -0.7549014687538147, -0.008810313418507576, 0.1687779724597931, -0.5946415066719055]","[-0.004238026216626167, -0.6572349667549133, -0.21302592754364014, -0.6293619871139526, 0.016310015693306923, 0.5029789209365845, 0.1296887844800949, 0.02770937792956829, -0.3182412385940552, 0.4070776104927063, 0.28180059790611267, 0.9005353450775146, -0.0383283756673336, -0.10544650256633759, -0.472176730632782, 0.1656673699617386, 0.6615995764732361, 0.0719037801027298, 0.12004484236240387, 0.012568945065140724, 0.05321328341960907, 0.2549349069595337, -0.5059600472450256, 0.09847792983055115, -0.06909338384866714, -0.8325493931770325, 0.4038034975528717, -0.5082412362098694, 0.24811260402202606, 0.6717222332954407, 0.65265291929245, -0.34355518221855164, 0.6196299195289612, 0.16067197918891907, -0.07382574677467346, -0.09694293141365051, 0.14397607743740082, 0.6099147200584412, 0.31096071004867554, 0.39028415083885193, -0.315200537443161, 0.366169273853302, -0.7664496898651123, 0.08713213354349136, 0.014393363147974014, -0.500893235206604, -0.9379913210868835, 0.08525899052619934, -0.10500478744506836, 0.10802238434553146, -0.5497874021530151, 0.2649500072002411, -0.0033172722905874252, 0.41676589846611023, -0.31128454208374023, 0.7470157146453857, -0.6357741951942444, 0.15009191632270813, -0.06026427447795868, 0.002319442108273506]",0,1
A child walks in a field.,"[0.5100270509719849, -0.12767234444618225, -0.578167736530304, -0.3354002833366394, 0.23189295828342438, 0.16784785687923431, -0.04238811507821083, 0.16568143665790558, -0.3320632874965668, 0.6973008513450623, 0.11289659142494202, 0.4504677355289459, 0.23954012989997864, 0.04292897880077362, 0.085295170545578, 0.132950559258461, 0.32071319222450256, 0.6293312907218933, 0.2873864769935608, -0.7825191617012024, 0.06494960933923721, 0.11868208646774292, -0.5156872272491455, 0.45978307723999023, -0.24506548047065735, -0.43896591663360596, -0.05916184186935425, -0.03195830062031746, 0.35751235485076904, 0.05143014341592789, 0.731594979763031, -0.017590677365660667, 0.17419786751270294, -0.27474334836006165, 0.17447373270988464, 0.2433616816997528, 0.11131816357374191, 0.12592081725597382, -0.016909081488847733, 0.07054087519645691, -0.25113916397094727, -0.050866276025772095, 0.36249667406082153, -0.003757411614060402, -0.3719508647918701, -0.17807596921920776, -0.8961676359176636, -0.09648816287517548, -0.13113929331302643, -0.23925870656967163, -0.3222857415676117, -0.23882167041301727, 0.21748965978622437, 0.5199801921844482, -0.47205251455307007, 0.5881137251853943, -0.6325128078460693, 0.45594561100006104, 0.6252576112747192, -0.22584319114685059]","[0.3141869604587555, -0.023609621450304985, -0.43692827224731445, -0.21737967431545258, -0.11337914317846298, 0.20835067331790924, 0.18687407672405243, -0.07352294027805328, -0.4293062090873718, 0.3501140773296356, 0.21251066029071808, 0.5327247977256775, 0.045347366482019424, -0.013487575575709343, -0.23510323464870453, -0.13855810463428497, 0.07768388837575912, 0.22496436536312103, 0.21296870708465576, -0.492006778717041, -0.04814878851175308, 0.1732189655303955, -0.39828094840049744, 0.043386392295360565, -0.3865783214569092, -0.048312269151210785, -0.07703454047441483, -0.31191033124923706, 0.7102290391921997, 0.387861967086792, 0.44008907675743103, -0.2396760880947113, -0.0673769861459732, 0.18027545511722565, 0.13166682422161102, -0.13817524909973145, 0.23378193378448486, 0.2860552966594696, -0.06582719087600708, 0.015483204275369644, -0.27558454871177673, 0.17801669239997864, -0.14312022924423218, -0.35098332166671753, -0.20988735556602478, -0.587116539478302, -0.7146839499473572, -0.228175088763237, 0.05646027252078056, 0.02672465704381466, -0.38684049248695374, 0.03585897386074066, 0.19323381781578064, 0.09219493716955185, -0.4534204602241516, 0.41753530502319336, -0.2190839946269989, 0.272182434797287, 0.4971141815185547, -0.4390573501586914]",0,1
A dog rests in the grass.,"[-0.04301442205905914, -0.2297208160161972, -0.44633400440216064, -0.49958300590515137, 0.14451250433921814, 0.5933465957641602, -0.3968439996242523, 0.4383036494255066, -0.4699116349220276, 0.8866727352142334, 0.44708094000816345, 0.4315577745437622, 0.6052486896514893, 0.0733502209186554, -0.568657398223877, 0.10163145512342453, 0.16652733087539673, 0.42442435026168823, 0.6208917498588562, -0.7632425427436829, 0.5052758455276489, -0.02122313156723976, -0.8399911522865295, 0.19329801201820374, 0.16241221129894257, -1.1224232912063599, -0.122311070561409, -0.49204498529434204, 0.0018004048615694046, 0.4479426443576813, 0.9646410942077637, -0.07065723091363907, 0.5121390223503113, -0.06529741734266281, 0.38188299536705017, 0.21662728488445282, -0.32555878162384033, 0.1669764369726181, -0.3126804530620575, -0.034694042056798935, 0.16411659121513367, -0.12775477766990662, -0.14265717566013336, -0.4475695490837097, -0.3901636600494385, -0.40677958726882935, -0.9126525521278381, 0.07155056297779083, -0.53166663646698, 0.35096409916877747, -0.5365038514137268, -0.10316301882266998, 0.2347233146429062, 0.5706396698951721, -0.37194544076919556, 0.29582276940345764, -0.8412821888923645, -0.12496644258499146, 0.07430794835090637, -0.5568527579307556]","[0.27992868423461914, -0.48076900839805603, -0.4678756296634674, 0.006077304482460022, 0.3064095675945282, 0.023867126554250717, -0.2839724123477936, 0.04276004433631897, -0.28086987137794495, 0.352304071187973, 0.29835498332977295, 0.6865565180778503, 0.17713618278503418, -0.06790925562381744, -0.10273157060146332, -0.2908795475959778, 0.45202377438545227, 0.14346130192279816, 0.7793494462966919, -0.6882856488227844, -0.09674645960330963, 0.06889176368713379, -0.1411001980304718, 0.4529765844345093, -0.3607844412326813, -0.25391170382499695, -0.26474568247795105, -0.22483082115650177, 0.159910187125206, -0.053782783448696136, 0.7045987248420715, -0.4913204312324524, 0.7077003121376038, -0.0036546792834997177, 0.23547019064426422, -0.19137150049209595, 0.02364281378686428, 0.2293349802494049, -0.05308878794312477, -0.39562323689460754, -0.5581629276275635, 0.055459581315517426, -0.43380919098854065, -0.5478888154029846, -0.0790356695652008, -0.4803684651851654, -1.2115107774734497, 0.12168628722429276, -0.21004584431648254, -0.22174638509750366, -0.5012311339378357, 0.010755537077784538, 0.387424498796463, 0.6148980259895325, -0.9168587327003479, 0.5041351318359375, -0.291185587644577, -0.011151613667607307, 0.6001306176185608, -0.5769881010055542]",0,1
A person is running by the sea.,"[-0.07664765417575836, -0.2916664481163025, -0.5190144181251526, -0.5625367164611816, -0.1347610056400299, 0.2294495701789856, -0.3442140519618988, 0.10379855334758759, -0.04974866658449173, 0.4054088592529297, 0.2851925194263458, 0.3829524517059326, 0.21240553259849548, -0.18795593082904816, -0.03476284444332123, 0.3145439922809601, 0.4390077590942383, 0.24851246178150177, 0.3857250511646271, 0.052798353135585785, 0.2177400141954422, 0.14168518781661987, -0.46645089983940125, -0.13689933717250824, -0.32984158396720886, -0.5336729884147644, 0.2201603353023529, 0.07823152840137482, 0.47032633423805237, 0.1991843581199646, 0.4107515513896942, -0.28242212533950806, 0.041345786303281784, -0.3098811209201813, 0.12154731154441833, 0.17941462993621826, 0.08252449333667755, 0.4774830639362335, 0.33130747079849243, 0.34371036291122437, -0.40297970175743103, 0.002558937296271324, -0.291328489780426, -0.003681996837258339, 0.16416706144809723, 0.04280523210763931, -0.9296531677246094, -0.17432639002799988, -0.19141270220279694, -0.12669804692268372, -0.042520638555288315, 0.2371615767478943, -0.06334169209003448, 0.5388721823692322, -0.3626284599304199, 0.7081671953201294, -0.27303382754325867, -0.10957753658294678, 0.4193492531776428, -0.7643004655838013]","[-0.0793018490076065, -0.4417704939842224, -0.32000693678855896, -0.5216755270957947, 0.16809406876564026, 0.7854843735694885, 0.1366548389196396, 0.3114950656890869, -0.21175335347652435, 0.49722984433174133, -0.11505214869976044, 0.5446116924285889, 0.1756392866373062, -0.2907816767692566, -0.2858249843120575, 0.159192755818367, 0.4881912171840668, 0.3113707900047302, -0.027695875614881516, -0.6376037001609802, 0.12155880033969879, 0.1373133659362793, -0.5193081498146057, 0.6616835594177246, 0.19390234351158142, -0.664653480052948, 0.18448172509670258, -0.4072415232658386, 0.03998541831970215, 0.6238234043121338, 0.8779940605163574, -0.5032219886779785, 0.2604464590549469, 0.13770362734794617, -0.059957973659038544, 0.39169207215309143, 0.11496329307556152, 0.4823058247566223, 0.23584461212158203, 0.23131388425827026, -0.3447650671005249, 0.20284517109394073, -0.3007470965385437, -0.11833649128675461, -0.22865939140319824, -0.38839295506477356, -0.4623994529247284, 0.2224593460559845, -0.3008437156677246, 0.41508838534355164, -0.5366034507751465, 0.05809439718723297, 0.0573449581861496, 0.7349258661270142, -0.5027192831039429, 0.7707042694091797, -0.6792452931404114, 0.12880103290081024, -0.0002757292240858078, -0.19303728640079498]",0,1
The man is sitting at the table.,"[0.23144717514514923, -0.16763854026794434, -0.4595509469509125, -0.17295069992542267, 0.12637872993946075, 0.20670250058174133, -0.27947184443473816, 0.32484981417655945, -0.24078263342380524, 0.2493933141231537, 0.43620631098747253, 0.12713271379470825, 0.3027345836162567, -0.2983694076538086, -0.09726820886135101, -0.16962653398513794, 0.47704991698265076, 0.2409612536430359, 0.013480950146913528, -0.29434242844581604, 0.5241321325302124, 0.1726444661617279, 0.07327214628458023, 0.4448663592338562, 0.4120304584503174, -0.697845458984375, -0.08585146814584732, 0.03471973538398743, 0.1656116545200348, 0.42688339948654175, 0.6507061123847961, -0.23683315515518188, 0.35522520542144775, 0.09046264737844467, -0.12105673551559448, 0.1900511085987091, 0.18418948352336884, 0.0724964514374733, 0.09186524152755737, -0.0014454089105129242, -0.13126136362552643, -0.30025044083595276, 0.08786574751138687, -0.25636914372444153, 0.22255106270313263, 0.07570237666368484, -0.7076974511146545, -0.14256343245506287, -0.23544679582118988, 0.04302940517663956, -0.16946615278720856, 0.27420905232429504, 0.16680701076984406, 0.18021507561206818, -0.21167759597301483, 0.24681736528873444, -0.5189256072044373, -0.15698224306106567, 0.22502274811267853, -0.36432477831840515]","[0.20676028728485107, -0.26958167552948, -0.2675139904022217, -0.5867854356765747, -0.016952140256762505, 0.01046575978398323, -0.4141702950000763, 0.14609311521053314, -0.3221840560436249, 0.26021382212638855, 0.5288925170898438, 0.41869887709617615, 0.322571337223053, 0.26354169845581055, 0.30630776286125183, 0.026209423318505287, 0.35021117329597473, 0.09905566275119781, 0.3283793032169342, 0.05415651202201843, 0.5589836835861206, 0.010554132051765919, -0.5349593758583069, 0.27374467253685, 0.01871011219918728, -0.322000116109848, -0.22678712010383606, 0.16868780553340912, 0.16560105979442596, 0.16876722872257233, 0.7779821157455444, -0.11140155047178268, 0.9403752088546753, 0.30636081099510193, 0.4286668002605438, -0.11769510805606842, -0.49843040108680725, 0.5159314870834351, 0.052891459316015244, -0.26637938618659973, -0.09260204434394836, -0.2018687129020691, 0.12554754316806793, -0.004113810136914253, 0.4735083281993866, 0.07448716461658478, -1.113951325416565, -0.2623974084854126, -0.5876062512397766, -0.17178285121917725, -0.7230812311172485, 0.16646702587604523, 0.28104454278945923, 0.31159013509750366, -0.6549534201622009, 0.41337624192237854, -0.5150167942047119, 0.050791509449481964, 0.1900745928287506, -0.5500892400741577]",0,1
A man stands in a field.,"[0.43395474553108215, -0.030126770958304405, -0.16166958212852478, -0.22781619429588318, -0.19265983998775482, 0.3486559987068176, 0.15229211747646332, -0.22666819393634796, -0.06862718611955643, 0.4362974762916565, 0.6661176085472107, 0.3424738347530365, 0.16762900352478027, -0.17803747951984406, 0.13479077816009521, -0.3382419943809509, 0.04248315840959549, 0.24672885239124298, 0.2901001274585724, -0.5215681195259094, -0.16654059290885925, 0.07163065671920776, -0.38558176159858704, 0.1560364067554474, -0.2184218317270279, -0.24989649653434753, -0.2598298490047455, -0.14618897438049316, 0.1294739991426468, 0.330292671918869, 0.5552626252174377, -0.2834444046020508, 0.03829970583319664, 0.11650535464286804, -0.0645635575056076, 0.0933317244052887, 0.1701914370059967, 0.1323358565568924, 0.2826218903064728, -0.26965534687042236, -0.09653139114379883, -0.005702132359147072, -0.12739285826683044, -0.40438199043273926, -0.23353879153728485, -0.11453516036272049, -0.9846757650375366, 0.025903815403580666, -0.09074808657169342, 0.22202548384666443, -0.30612659454345703, 0.07962913811206818, 0.049488529562950134, 0.5338752269744873, -0.25223976373672485, 0.36972707509994507, -0.44842445850372314, 0.3801065981388092, 0.2465621531009674, -0.2742682099342346]","[0.6004759073257446, -0.2798103392124176, -0.26856863498687744, -0.6091327667236328, 0.15420599281787872, 0.38934552669525146, -0.2963487505912781, -0.24150963127613068, 0.01174401305615902, 0.044229261577129364, 0.5066061019897461, 0.3304891586303711, 0.15298286080360413, -0.5473242402076721, -0.49923232197761536, -0.33916062116622925, 0.28811708092689514, 0.29893940687179565, 0.611088752746582, -0.6339127421379089, 0.017742013558745384, 0.09163209795951843, -0.4628467559814453, 0.18694329261779785, -0.5981686115264893, -0.23064422607421875, -0.4583595097064972, -0.15932786464691162, 0.6914905309677124, -0.01620493270456791, 0.34540826082229614, -0.06940907984972, 0.624804675579071, -0.04091031104326248, -0.03655542433261871, 0.09967607259750366, -0.3152298629283905, 0.35429131984710693, 0.0768580436706543, -0.2590760886669159, -0.12459492683410645, -0.02974102832376957, -0.23551400005817413, -0.9229711890220642, -0.4409797489643097, -0.4169543385505676, -1.0108696222305298, -0.07234649360179901, -0.5108110308647156, 0.029367243871092796, -0.3137185275554657, -0.2929988205432892, 0.12310878932476044, 0.4348036050796509, -0.5538319945335388, 0.3842931091785431, -0.6756135821342468, -0.26848721504211426, 0.6181998252868652, -0.3951810598373413]",0,1
A man stands in a field.,"[0.43395474553108215, -0.030126770958304405, -0.16166958212852478, -0.22781619429588318, -0.19265983998775482, 0.3486559987068176, 0.15229211747646332, -0.22666819393634796, -0.06862718611955643, 0.4362974762916565, 0.6661176085472107, 0.3424738347530365, 0.16762900352478027, -0.17803747951984406, 0.13479077816009521, -0.3382419943809509, 0.04248315840959549, 0.24672885239124298, 0.2901001274585724, -0.5215681195259094, -0.16654059290885925, 0.07163065671920776, -0.38558176159858704, 0.1560364067554474, -0.2184218317270279, -0.24989649653434753, -0.2598298490047455, -0.14618897438049316, 0.1294739991426468, 0.330292671918869, 0.5552626252174377, -0.2834444046020508, 0.03829970583319664, 0.11650535464286804, -0.0645635575056076, 0.0933317244052887, 0.1701914370059967, 0.1323358565568924, 0.2826218903064728, -0.26965534687042236, -0.09653139114379883, -0.005702132359147072, -0.12739285826683044, -0.40438199043273926, -0.23353879153728485, -0.11453516036272049, -0.9846757650375366, 0.025903815403580666, -0.09074808657169342, 0.22202548384666443, -0.30612659454345703, 0.07962913811206818, 0.049488529562950134, 0.5338752269744873, -0.25223976373672485, 0.36972707509994507, -0.44842445850372314, 0.3801065981388092, 0.2465621531009674, -0.2742682099342346]","[0.6424226760864258, -0.4073847532272339, -0.4061644971370697, -0.20238067209720612, -0.07013465464115143, 0.5488084554672241, -0.6668803095817566, 0.08192490041255951, -0.5270946025848389, 0.0028173979371786118, 0.18998076021671295, 0.2553725242614746, 0.5229170918464661, -0.5493564009666443, 0.19854581356048584, -0.12591701745986938, 0.35033485293388367, 0.10041418671607971, -0.039375629276037216, -0.21592211723327637, 0.36864402890205383, 0.06507086753845215, 0.05369915813207626, -0.11298882961273193, -0.09962543100118637, -0.6102432608604431, -0.4686583876609802, 0.3546544909477234, 0.7687952518463135, 0.8579865097999573, 0.5287874341011047, 0.024549240246415138, 0.6769446730613708, 0.4078989326953888, 0.11075817048549652, -0.4718928933143616, 0.46810969710350037, 0.33924487233161926, 0.20755276083946228, 0.5251870155334473, -0.12509286403656006, -0.2306947112083435, -0.07562100887298584, 0.28099164366722107, 0.3222174644470215, -0.1457435041666031, -0.6957694888114929, -0.17282140254974365, -0.3148801922798157, -0.20936575531959534, -0.2585492432117462, 0.2887479066848755, 0.21684637665748596, 0.437063604593277, -0.6859451532363892, 0.5965901613235474, -0.21183384954929352, -0.4582657814025879, 0.7615399360656738, -1.1774126291275024]",0,1
