sentence,image_1,image_2,label_image1,label_image2
A kid walks on the street.,"[0.14811661839485168, -0.27689576148986816, 0.6041415333747864, -0.0099959596991539, 0.41808778047561646, -0.6623852849006653, 0.48542141914367676, -0.2412254363298416, -0.18833544850349426, 0.14638319611549377, 0.40557774901390076, 0.05619562417268753, -0.6160916090011597, -0.02849656157195568, 0.44530245661735535, 0.4223809242248535]","[0.020804421976208687, 0.005318809300661087, 0.5608433485031128, 0.23749783635139465, 0.2824326157569885, -0.8761625289916992, 0.25157809257507324, -0.4228411912918091, -0.19471552968025208, 0.43182700872421265, -0.3193530738353729, 0.21077269315719604, -0.24219417572021484, 0.20082858204841614, 0.5906092524528503, 0.29590675234794617]",0,1
Can we take the kid for a walk on the beach?,"[0.5640011429786682, -0.023229222744703293, 0.29182562232017517, -0.1252690553665161, 0.5538812875747681, -0.8032073378562927, 0.4075331687927246, 0.04122718423604965, -0.4727271795272827, 0.0403749942779541, -0.28520259261131287, 0.08156012743711472, -0.2525496482849121, -0.07755863666534424, 0.44249027967453003, 0.15835586190223694]","[0.4815194308757782, 0.07504923641681671, 0.7054363489151001, -0.05078932270407677, 0.3212777376174927, -0.5553160905838013, 0.35407665371894836, -0.363336443901062, -0.06087809428572655, 0.004003079608082771, -0.4519430994987488, 0.054182521998882294, -0.09299705922603607, 0.012219676747918129, 0.7472068667411804, 0.11493620276451111]",0,1
Kids run in a field.,"[0.09979267418384552, 0.39200353622436523, 0.5889147520065308, -0.3392696678638458, 0.19074861705303192, -0.8292759656906128, 0.11714290082454681, -0.43884775042533875, -0.33515670895576477, 0.435048907995224, 0.12894384562969208, 0.13958799839019775, 0.05876777693629265, -0.1410159468650818, 0.6512486338615417, 0.2756621837615967]","[-0.09241636097431183, -0.46235260367393494, 0.5609259605407715, 0.22940757870674133, 0.27147796750068665, -0.4635773003101349, 0.19837471842765808, 0.03350633382797241, -0.04894628748297691, 0.08706241846084595, 0.1729249358177185, -0.20383206009864807, -0.507097601890564, 0.27378901839256287, 0.372675359249115, 0.23351728916168213]",0,1
Kids run through a field.,"[0.2524399757385254, -0.4685172438621521, 0.8522100448608398, -0.15243995189666748, 0.5166088938713074, -0.5477984547615051, 0.10507676005363464, -0.3099627196788788, -0.1336333453655243, -0.30850324034690857, 0.06202574819326401, 0.2969037890434265, 0.27181360125541687, 0.19151680171489716, 0.9193690419197083, -0.0365944467484951]","[0.08644406497478485, -0.05617384985089302, 0.5617042183876038, 0.0367143340408802, 0.7583544850349426, -0.8441002368927002, 0.26108109951019287, -0.19742240011692047, -0.010593321174383163, 0.3457588255405426, -0.1479041427373886, -0.130080908536911, -0.3898093104362488, 0.07929278910160065, 0.41867396235466003, 0.13591213524341583]",0,1
One person runs and another plays football.,"[0.33985915780067444, -0.0657418742775917, 0.2569051682949066, 0.4035850465297699, 0.5055447816848755, -1.0601873397827148, 0.441806823015213, -0.10504166781902313, -0.3727981150150299, 0.20430687069892883, -0.09877660870552063, 0.11151000112295151, -0.3378126919269562, -0.31325969099998474, 0.659468412399292, 0.10545271635055542]","[0.20586436986923218, 0.16874879598617554, 0.230452761054039, 0.60834139585495, 0.12478460371494293, -1.0229798555374146, 0.14986363053321838, 0.23418106138706207, -0.20335030555725098, -0.10040396451950073, -0.10439009964466095, 0.44103676080703735, -0.10932835191488266, -0.03758101165294647, 0.5355767011642456, 0.4113311171531677]",0,1
A man sit on the beach,"[0.2664107382297516, -0.004231661558151245, 0.5502978563308716, 0.06978560984134674, 0.04495549201965332, -0.5246812105178833, 0.15821711719036102, -0.058945029973983765, -0.557255744934082, 0.19762855768203735, -0.13960249722003937, -0.12703904509544373, -0.5540997385978699, 0.50126051902771, 0.0924079567193985, 0.21881768107414246]","[0.48736807703971863, -0.01614418253302574, 0.822773814201355, 0.09551076591014862, 0.1873379945755005, -0.7305095791816711, 0.31499093770980835, 0.09284300357103348, -0.6432767510414124, 0.004530789330601692, -0.07298149168491364, 0.09188363701105118, -0.6735541820526123, -0.272491455078125, 0.2118358314037323, -0.10876983404159546]",0,1
A woman sits on a branch above the sand.,"[0.2670961618423462, -0.03930174931883812, 0.6764431595802307, 0.3681679368019104, 0.30445006489753723, -0.7209017276763916, 0.5488722324371338, -0.5819483399391174, -0.39180707931518555, 0.45246371626853943, 0.02832217700779438, -0.10606331378221512, -0.39060378074645996, 0.13297632336616516, 0.32813358306884766, 0.8348681330680847]","[0.11041052639484406, -0.15659821033477783, 0.5066187381744385, 0.008068997412919998, 0.15397348999977112, -0.6682913899421692, 0.3918817937374115, -0.0515386164188385, -0.4629721939563751, -0.0062063466757535934, 0.25602421164512634, -0.24043986201286316, -0.505544126033783, 0.4628389775753021, 0.24303126335144043, 0.3599448502063751]",0,1
A woman goes for a walk in a meadow.,"[0.21004274487495422, -0.3674440383911133, 0.668756365776062, 0.004099998623132706, 0.24729415774345398, -0.6971054077148438, 0.2475414276123047, -0.18945936858654022, -0.14985918998718262, 0.2569763660430908, 0.05650545656681061, 0.0564078614115715, -0.20066896080970764, 0.32200145721435547, 0.5864932537078857, 0.2696727514266968]","[0.6278148889541626, -0.4518289566040039, 0.8792610764503479, 0.002924267202615738, 0.4355442523956299, -0.5831515789031982, 0.1586039513349533, -0.13001874089241028, -0.06086616963148117, -0.013917980715632439, -0.2287684977054596, -0.08333859592676163, -0.06896212697029114, 0.309148371219635, 0.34864649176597595, 0.44239917397499084]",0,1
A football player runs the ball.,"[0.1549317091703415, -0.08683165907859802, 0.2302403748035431, 0.10653005540370941, 0.40585198998451233, -0.8896625638008118, 0.3523290455341339, 0.024575142189860344, -0.3979233503341675, 0.3846670091152191, -0.0987166166305542, 0.09692098945379257, -0.17534436285495758, -0.3630225360393524, 0.6238433122634888, 0.5057089924812317]","[-0.028345299884676933, -0.05941826477646828, 0.7332241535186768, 0.2259436845779419, 0.23017561435699463, -0.7985947132110596, 0.17319607734680176, 0.11803047358989716, 0.15644937753677368, 0.23404741287231445, -0.0834270641207695, 0.25352388620376587, -0.5793260335922241, -0.1435336321592331, 0.7207934260368347, -0.08124810457229614]",0,1
A person takes a run on street,"[0.20771797001361847, 0.6319719552993774, 0.20257380604743958, 0.021435018628835678, 0.3624480664730072, -0.7718529105186462, 0.18541096150875092, -0.19449160993099213, -0.20525777339935303, 0.1620802879333496, -0.5609803795814514, 0.15411007404327393, -0.045633021742105484, -0.0755634680390358, 0.7221930027008057, 0.3313693702220917]","[0.08644406497478485, -0.05617384985089302, 0.5617042183876038, 0.0367143340408802, 0.7583544850349426, -0.8441002368927002, 0.26108109951019287, -0.19742240011692047, -0.010593321174383163, 0.3457588255405426, -0.1479041427373886, -0.130080908536911, -0.3898093104362488, 0.07929278910160065, 0.41867396235466003, 0.13591213524341583]",0,1
A person stands along the dock at a lake.,"[0.08390085399150848, 0.4743950366973877, 0.37910911440849304, -0.4332130253314972, 0.2903294563293457, -0.8234228491783142, 0.29553747177124023, -0.5119631290435791, -0.467955619096756, 0.2679315209388733, 0.22939157485961914, 0.14115366339683533, -0.3706454932689667, -0.1829143464565277, 0.40830284357070923, 0.2732861638069153]","[0.3284386694431305, 0.20773357152938843, 0.6705518960952759, -0.18750259280204773, 0.4078963100910187, -0.5493912696838379, 0.19599111378192902, -0.26079311966896057, -0.6307317018508911, -0.1365509182214737, 0.47655805945396423, 0.12773069739341736, -0.48049071431159973, 0.08121592551469803, 0.07977509498596191, 0.020143721252679825]",0,1
A man walks around the lake.,"[0.20083101093769073, 0.2432321310043335, 0.6644068956375122, -0.11194823682308197, 0.3159443140029907, -0.24894993007183075, -0.06279390305280685, -0.14111779630184174, -0.3013544976711273, 0.29036471247673035, 0.14507026970386505, -0.20265015959739685, -0.17668156325817108, -0.010578496381640434, 0.502695620059967, 0.005569968372583389]","[0.034883469343185425, 0.4321666359901428, 0.5867929458618164, -0.15353207290172577, 0.3918970227241516, -0.2685573101043701, 0.16650530695915222, -0.3175842761993408, -0.5297662019729614, 0.5772877931594849, -0.5289354920387268, -0.27704378962516785, -0.6341596841812134, 0.47774699330329895, 0.40773293375968933, -0.016210544854402542]",0,1
A woman walks along the shore of a lake.,"[0.33639928698539734, 0.23140230774879456, 0.658707857131958, 0.05524864420294762, 0.07316190004348755, -0.08960831165313721, 0.01095605082809925, -0.11321026086807251, -0.6773389577865601, 0.12497615814208984, -0.3354432284832001, -0.08359495550394058, -0.5143252611160278, 0.1938740313053131, 0.5420925617218018, -0.04740319773554802]","[-0.30857864022254944, 0.36341625452041626, 0.47529008984565735, 0.08012506365776062, 0.4572082757949829, -0.837968111038208, 0.025671372190117836, -0.8772158026695251, -0.700160801410675, -0.1652897298336029, 0.16649527847766876, 0.262335866689682, -0.4091474413871765, -0.18059203028678894, 0.5623207092285156, 0.3185536861419678]",0,1
A man walks the lake.,"[-0.09896589070558548, 0.36697423458099365, 0.5183693766593933, -0.08938424289226532, 0.22096353769302368, -0.6423740386962891, 0.08357808738946915, -0.34155750274658203, -0.795373797416687, 0.07888664305210114, -0.2919248044490814, 0.26789161562919617, -0.38726234436035156, 0.5039044618606567, 0.5603466629981995, 0.020159605890512466]","[0.2558460235595703, 0.3564488887786865, 0.5680176615715027, 0.1526637077331543, 0.29244178533554077, -0.8186469078063965, -0.13375763595104218, -0.6845741271972656, -0.4221772849559784, 0.5058643221855164, -0.20158697664737701, 0.39368438720703125, -0.07561023533344269, -0.1582755446434021, 0.7809888124465942, -0.049263712018728256]",0,1
A woman stands in a meadow.,"[0.5055359601974487, 0.3200368583202362, 0.6953713893890381, -0.002422589808702469, 0.32614031434059143, -0.5937936305999756, 0.05907232314348221, -0.24277818202972412, -0.5724554061889648, 0.08096209168434143, -0.09967891871929169, 0.1714569330215454, 0.04579998180270195, -0.010557146742939949, 0.6290605068206787, -0.039484139531850815]","[0.21051228046417236, -0.19206343591213226, 0.5233203768730164, 0.1984032392501831, 0.25556084513664246, -0.7082722783088684, 0.014320584014058113, -0.405783474445343, -0.1877346634864807, 0.1647450178861618, -0.1485215574502945, 0.19414573907852173, -0.5553051233291626, 0.05061861872673035, 0.36148110032081604, 0.26330989599227905]",0,1
couple walks on pier,"[0.21412400901317596, 0.5157318115234375, 0.7982600927352905, -0.4704684019088745, 0.33121028542518616, -0.5614379644393921, 0.1765768676996231, -0.28532105684280396, -0.45148763060569763, 0.26951882243156433, 0.028933541849255562, 0.14162850379943848, -0.4424380362033844, -0.003617679700255394, 0.46556538343429565, 0.11990655958652496]","[-0.023944271728396416, -0.21919196844100952, 0.5341004133224487, 0.04169763997197151, 0.6090458631515503, -0.5525678992271423, 0.48443490266799927, -0.11241179704666138, -0.292043000459671, 0.3588327467441559, -0.20017817616462708, -0.08692338317632675, -0.8127231597900391, 0.20327900350093842, 0.2628471255302429, 0.16416479647159576]",0,1
A woman walks past trees.,"[0.06492908298969269, 0.3683430254459381, 0.5622191429138184, -0.17017865180969238, 0.5159109830856323, -0.28526756167411804, 0.15152834355831146, -0.24746403098106384, -0.3268614113330841, 0.27493900060653687, 0.11051716655492783, -0.019312165677547455, -0.1307104527950287, -0.12269188463687897, 0.47165971994400024, 0.0770701915025711]","[0.027615265920758247, 0.20112371444702148, 0.5859667062759399, 0.2608281672000885, 0.35428792238235474, -0.693426251411438, 0.0020797159522771835, -0.43755847215652466, -0.5370611548423767, 0.13398750126361847, -0.3638784885406494, 0.1938696801662445, -0.5101684331893921, 0.19959720969200134, 0.509333610534668, 0.1072147786617279]",0,1
woman sits against tree,"[0.2488560825586319, -0.014743629842996597, 0.7882722616195679, -0.019751910120248795, 0.44758936762809753, -0.60043865442276, 0.07337165623903275, -0.16907350718975067, -0.30598291754722595, 0.38648417592048645, 0.051689513027668, -0.05615360289812088, -0.35450661182403564, -0.12836331129074097, 0.6558460593223572, 0.20106348395347595]","[0.21051228046417236, -0.19206343591213226, 0.5233203768730164, 0.1984032392501831, 0.25556084513664246, -0.7082722783088684, 0.014320584014058113, -0.405783474445343, -0.1877346634864807, 0.1647450178861618, -0.1485215574502945, 0.19414573907852173, -0.5553051233291626, 0.05061861872673035, 0.36148110032081604, 0.26330989599227905]",0,1
A man walking through trees.,"[0.21787306666374207, 0.5185121297836304, 0.4618001878261566, -0.2253812998533249, 0.6536487936973572, -0.6527241468429565, -0.010889453813433647, -0.6660893559455872, -0.5645963549613953, 0.11760400235652924, -0.33615919947624207, 0.09625156968832016, -0.21429690718650818, -0.08475372195243835, 0.47479140758514404, 0.0996597409248352]","[0.34844574332237244, 0.7067207098007202, 0.6843727827072144, 0.4164533317089081, 0.38408833742141724, -0.706404983997345, -0.08175450563430786, -0.24662946164608002, -0.4402775764465332, 0.04642319679260254, 0.02853010781109333, 0.19235262274742126, -0.25305747985839844, 0.19413264095783234, 0.8991489410400391, 0.3684059679508209]",0,1
People walk down the street.,"[0.08449830114841461, 0.09332303702831268, 0.2548099756240845, -0.0036700889468193054, 0.5832577347755432, -0.5116811990737915, 0.13421636819839478, -0.16850045323371887, -0.508392333984375, 0.38766011595726013, -0.4575701355934143, 0.33740630745887756, -0.4915224611759186, 0.10097156465053558, 0.5465220808982849, -0.13573181629180908]","[-0.16164667904376984, 0.22515246272087097, 0.12897463142871857, 0.05606481805443764, 0.23632286489009857, -0.43196484446525574, 0.3855685293674469, -0.1532023847103119, -0.2976716458797455, 0.18673038482666016, -0.0947491005063057, 0.09705850481987, -0.3482005298137665, 0.40755924582481384, 0.29127371311187744, -0.005493562668561935]",0,1
A woman in a brown jacket walks by a tree during fall.,"[0.029043959453701973, 0.0899381935596466, 0.7558525204658508, -0.13036423921585083, -0.11064249277114868, -0.9799588918685913, 0.2962900698184967, -0.4141145944595337, -0.27538642287254333, 0.3331397771835327, 0.05679042637348175, -0.2810988426208496, 0.10552357137203217, 0.01570040173828602, 0.3352089524269104, 0.5231001973152161]","[0.2721986472606659, -0.026770323514938354, 0.7818354368209839, 0.10747227072715759, 0.3076297342777252, -0.7655107975006104, 0.08893638849258423, -0.5908637642860413, -0.3031528890132904, 0.5226342678070068, -0.21789468824863434, -0.2460567057132721, -0.2890929579734802, 0.3473677933216095, 0.47193631529808044, 0.10106182098388672]",0,1
A woman in a brown jacket walks by a tree during fall.,"[0.029043959453701973, 0.0899381935596466, 0.7558525204658508, -0.13036423921585083, -0.11064249277114868, -0.9799588918685913, 0.2962900698184967, -0.4141145944595337, -0.27538642287254333, 0.3331397771835327, 0.05679042637348175, -0.2810988426208496, 0.10552357137203217, 0.01570040173828602, 0.3352089524269104, 0.5231001973152161]","[0.2488560825586319, -0.014743629842996597, 0.7882722616195679, -0.019751910120248795, 0.44758936762809753, -0.60043865442276, 0.07337165623903275, -0.16907350718975067, -0.30598291754722595, 0.38648417592048645, 0.051689513027668, -0.05615360289812088, -0.35450661182403564, -0.12836331129074097, 0.6558460593223572, 0.20106348395347595]",0,1
A man sits under a tree.,"[0.48932579159736633, 0.1330762505531311, 0.5590147376060486, 0.011920381337404251, 0.49156907200813293, -0.6509853005409241, 0.08850108832120895, -0.28241610527038574, -0.42088574171066284, 0.24396082758903503, -0.15379072725772858, 0.16160345077514648, -0.23669758439064026, 0.2739380896091461, 0.6331073045730591, -0.05337851122021675]","[0.5359407663345337, -0.3802957832813263, 0.6003120541572571, 0.33760130405426025, -0.045537352561950684, -0.6168597936630249, 0.44058477878570557, -0.24870413541793823, -0.6065376400947571, -0.043290913105010986, 0.17476816475391388, -0.33666881918907166, -0.7832262516021729, 0.15827608108520508, -0.12195201218128204, 0.3525846600532532]",0,1
The man is lying in the grass.,"[0.36751553416252136, -0.02480144426226616, 0.6620503664016724, -0.31261011958122253, 0.23529183864593506, -0.539850115776062, 0.3807661831378937, -0.021061846986413002, -0.6872851848602295, 0.25780680775642395, 0.0866803526878357, -0.08989956974983215, -0.42096441984176636, 0.46323803067207336, 0.39852845668792725, -0.03459436818957329]","[0.8115344643592834, 0.11038213968276978, 0.7433466911315918, -0.16827908158302307, 0.2536967992782593, -0.6142328977584839, 0.3019852042198181, -0.35431230068206787, -0.05739941820502281, 0.27141663432121277, 0.17377132177352905, 0.04005316644906998, -0.09787614643573761, -0.13874149322509766, 0.3984481990337372, 0.14307229220867157]",0,1
A girl runs with a dog.,"[0.5410863161087036, 0.12274938821792603, 0.8140215873718262, -0.4553546607494354, 0.47437143325805664, -0.7899568676948547, 0.1947200745344162, 0.014005957171320915, -0.25904664397239685, 0.10518121719360352, 0.10827190428972244, -0.11075057089328766, 0.023330826312303543, -0.1267053782939911, 0.7734280228614807, 0.16175173223018646]","[0.3504810333251953, -0.034771878272295, 0.6828746199607849, 0.09804233908653259, 0.2903288006782532, -0.2681828439235687, 0.19885829091072083, -0.746224582195282, 0.023359019309282303, 0.03238120675086975, -0.00641213171184063, 0.2364252507686615, -0.3188283443450928, -0.0975792407989502, 0.24394622445106506, -0.0005684010684490204]",0,1
A person who is a piano player plays.,"[0.41509774327278137, 0.2867928147315979, 0.564886212348938, -0.021055568009614944, 0.2214781641960144, -1.2273821830749512, 0.37341681122779846, -0.34764569997787476, -0.42791298031806946, -0.034079015254974365, 0.29088860750198364, 0.31439605355262756, -0.07455343008041382, -0.3781699538230896, -0.3015962839126587, 0.22257590293884277]","[0.4621552526950836, -0.22624291479587555, 0.516147792339325, 0.043827202171087265, 0.16879652440547943, -0.6380870342254639, 0.45839351415634155, -0.06884758174419403, -0.23791885375976562, 0.0202296394854784, -0.29019615054130554, 0.32457855343818665, -0.09037758409976959, -0.37591874599456787, -0.02108527347445488, 0.3579820394515991]",0,1
A woman sits on a fallen tree.,"[0.38181188702583313, -0.04126887395977974, 0.652481198310852, -0.30600568652153015, 0.010457606986165047, -0.6144021153450012, 0.41251108050346375, -0.505185604095459, -0.28991013765335083, 0.44743576645851135, -0.026320500299334526, 0.04004063457250595, -0.16137632727622986, 0.29412057995796204, 0.31605446338653564, 0.29436153173446655]","[0.43623921275138855, 0.10548126697540283, 0.6805748343467712, 0.18185777962207794, 0.6207000613212585, -1.1561381816864014, 0.00588672049343586, -0.42645493149757385, -0.21803125739097595, 0.09008410573005676, 0.15455718338489532, 0.3033515214920044, -0.4412219524383545, 0.3148634433746338, 0.6443464756011963, 0.055011529475450516]",0,1
The girls cross the road.,"[0.3737373352050781, 0.03164231404662132, 0.6705913543701172, -0.07501929998397827, 0.3364895284175873, -0.6547726988792419, 0.06157515197992325, -0.22809050977230072, -0.41302290558815, 0.544704258441925, -0.3901333808898926, 0.18854936957359314, -0.4687040448188782, 0.21543805301189423, 0.6225165128707886, 0.536045491695404]","[0.6745234131813049, 0.19848158955574036, 0.47942814230918884, 0.25014716386795044, 0.21880178153514862, -0.4588406980037689, 0.10326986759901047, -0.3264448642730713, -0.43526512384414673, 0.1296033263206482, -0.006469128653407097, 0.0017855241894721985, -0.23964112997055054, -0.11630222946405411, 0.6855298280715942, -0.132097989320755]",0,1
Players celebrate as a team.,"[0.7107899785041809, 0.4348003566265106, 0.6207205653190613, 0.3760412037372589, 0.6094346046447754, -1.3333380222320557, 0.1104741245508194, -0.13133367896080017, -0.31294769048690796, -0.11297130584716797, -0.018552212044596672, 0.20450225472450256, -0.4305807948112488, -0.17853616178035736, 0.5288922190666199, 0.21296092867851257]","[0.4009983539581299, -0.06449830532073975, 0.5262112617492676, 0.156638503074646, 0.3403971791267395, -0.7641115188598633, 0.18649174273014069, 0.031573936343193054, -0.32780721783638, -0.03116328828036785, 0.38601744174957275, 0.03779538720846176, -0.336726576089859, -0.5124356150627136, 0.25866734981536865, 0.27164986729621887]",0,1
A woman singing on stage.,"[0.5152488946914673, 0.09759867191314697, 0.4820002615451813, 0.17590706050395966, 0.24689696729183197, -0.38511916995048523, -0.042987361550331116, -0.3354746699333191, -0.425537645816803, 0.20738230645656586, -0.3279601037502289, 0.12048434466123581, -0.6588581204414368, -0.2990127503871918, 0.3536257743835449, 0.10307012498378754]","[0.45033249258995056, 0.20532043278217316, 0.4361658990383148, 0.33117181062698364, -0.061917103826999664, -1.2524675130844116, 0.06587181240320206, -0.24395836889743805, -0.1544463336467743, 0.31373876333236694, -0.2110898494720459, -0.013834245502948761, -0.28619515895843506, -0.41602516174316406, 0.4183316230773926, 0.04478788748383522]",0,1
A girl is standing behind a tree.,"[-0.010930879041552544, 0.1548406034708023, 0.6644037961959839, -0.005622681230306625, 0.3172036409378052, -0.2824081778526306, 0.03038019873201847, -0.2915087342262268, -0.699876070022583, 0.31995266675949097, -0.4142898619174957, 0.09491541236639023, 0.015903238207101822, 0.10972966253757477, 0.3515940308570862, 0.29723089933395386]","[0.23453675210475922, -0.05938646197319031, 0.7256107330322266, -0.4149214029312134, 0.13096603751182556, -0.6059290170669556, 0.24208390712738037, -0.19014936685562134, -0.13370703160762787, 0.0838729739189148, 0.2206386923789978, 0.22572097182273865, 0.02249656245112419, -0.29763397574424744, 0.4110328257083893, 0.4225524067878723]",0,1
A person sings on stage.,"[0.47117289900779724, 0.22464825212955475, 0.47833338379859924, -0.24194218218326569, 0.13322001695632935, -0.9943916201591492, -0.08687593042850494, -0.48018980026245117, -0.27897587418556213, 0.44497594237327576, -0.21017146110534668, -0.12431012839078903, -0.35696130990982056, -0.45054423809051514, 0.6476858258247375, 0.14111293852329254]","[0.36145666241645813, -0.1409825086593628, 0.5758790373802185, -0.13061906397342682, 0.1336313635110855, -0.396990567445755, 0.5530545711517334, -0.2546650767326355, -0.250308632850647, -0.2829417884349823, -0.4325486719608307, -0.2613700330257416, -0.03938693180680275, -0.13430601358413696, -0.09044133126735687, 0.2944713830947876]",0,1
A woman goes for a walk in a meadow.,"[0.21004274487495422, -0.3674440383911133, 0.668756365776062, 0.004099998623132706, 0.24729415774345398, -0.6971054077148438, 0.2475414276123047, -0.18945936858654022, -0.14985918998718262, 0.2569763660430908, 0.05650545656681061, 0.0564078614115715, -0.20066896080970764, 0.32200145721435547, 0.5864932537078857, 0.2696727514266968]","[0.6311607956886292, -0.1523660570383072, 0.6692461371421814, -0.22599446773529053, 0.39608874917030334, -0.9567592144012451, 0.4301515817642212, -0.18320296704769135, -0.12065741419792175, 0.04152756929397583, -0.20062367618083954, 0.005415409803390503, 0.02786989137530327, 0.11882748454809189, 0.595231294631958, 0.19904804229736328]",0,1
A person runs on the street,"[0.5805835723876953, -0.24058431386947632, 0.731103777885437, -0.0022316835820674896, 0.23257781565189362, -0.5939830541610718, 0.22265154123306274, -0.2581714689731598, 0.07336385548114777, -0.029661891981959343, 0.10028029978275299, -0.39583978056907654, -0.39859867095947266, 0.0018749851733446121, 0.47105181217193604, 0.16257907450199127]","[0.26240304112434387, -0.12565483152866364, -0.0020081494003534317, 0.2614263594150543, 0.5520139932632446, -0.6218299269676208, -0.05684719979763031, -0.11289672553539276, -0.6807109117507935, 0.10036174952983856, -0.4148089587688446, 0.3182760179042816, -0.16487804055213928, 0.3263046443462372, 0.2821313440799713, 0.02605709806084633]",0,1
A mother walks on the beach.,"[0.5760496854782104, -0.07595999538898468, 0.5990647673606873, 0.03308380767703056, 0.1314384639263153, -0.2417268306016922, 0.17009605467319489, -0.03941267728805542, -0.3398582339286804, 0.006947146728634834, 0.08504722267389297, -0.546637773513794, -0.45759278535842896, 0.12534773349761963, 0.41815704107284546, -0.12145981192588806]","[0.18832941353321075, 0.03488944098353386, 0.5927833318710327, 0.05132942274212837, 0.23246140778064728, -0.7270450592041016, -0.02387453429400921, -0.3742271661758423, -0.5473588109016418, 0.2865326702594757, -0.18032775819301605, 0.23542046546936035, -0.014716277830302715, 0.08473532646894455, 0.805583655834198, -0.13849440217018127]",0,1
A WOMAN SITS IN THE SHORE,"[0.23749710619449615, -0.25524815917015076, 0.34951305389404297, -0.0024559982120990753, 0.3689556121826172, -0.4544751048088074, 0.3454661965370178, -0.4506501853466034, -0.4905438721179962, 0.1880917102098465, 0.04677886515855789, -0.03473322093486786, -0.42587560415267944, 0.19798903167247772, 0.4301831126213074, 0.07492794096469879]","[0.1689324527978897, 0.24739494919776917, 0.2821536362171173, -0.012439649552106857, 0.14064477384090424, -0.5331002473831177, 0.28009486198425293, -0.011085601523518562, -0.5749073624610901, -0.014520643278956413, -0.09085508435964584, 0.166181743144989, -0.27856507897377014, 0.32319530844688416, 0.46059805154800415, 0.25047487020492554]",0,1
People jump into a lake to swim.,"[0.06959523260593414, 0.2466878592967987, 0.5409390330314636, 0.2528434991836548, 0.10565382242202759, -1.081746220588684, 0.22849273681640625, -0.1333422213792801, -0.09294411540031433, 0.37930038571357727, 0.037340372800827026, -0.0048227086663246155, -0.8079218864440918, 0.3886793851852417, 0.7438251972198486, 0.39259395003318787]","[0.31895118951797485, 0.10149519145488739, 0.5853065848350525, -0.08818836510181427, 0.5801675319671631, -0.3982710838317871, 0.0907498300075531, -0.1906147301197052, -0.461837500333786, 0.11632685363292694, 0.1112256646156311, 0.008074842393398285, -0.12497735768556595, 0.28482407331466675, 0.7127357721328735, 0.010945979505777359]",0,1
A person celebrates after a game.,"[0.14057253301143646, 0.0407036729156971, 0.43429940938949585, 0.08171486854553223, -0.013790784403681755, -0.6964502930641174, 0.29541128873825073, -0.23241418600082397, -0.06266778707504272, -0.08868631720542908, 0.16911883652210236, -0.06897004693746567, -0.5357807278633118, -0.1740724891424179, 0.378981351852417, 0.3676076829433441]","[0.271185964345932, 0.09099073708057404, 0.5502063035964966, -0.006441593170166016, 0.3501046895980835, -1.0778758525848389, 0.3065423369407654, -0.1933959275484085, -0.4591939449310303, -0.1229972392320633, -0.2827190160751343, 0.2845371961593628, -0.33432307839393616, -0.5490344762802124, 0.7325829267501831, -0.23137128353118896]",0,1
A woman walks through the meadow.,"[0.5822857618331909, 0.4443901479244232, 0.8204650282859802, 0.265360951423645, -0.048712193965911865, -0.829520046710968, 0.36705151200294495, -0.4118892252445221, -0.4069247245788574, -0.06584972143173218, 0.12245535105466843, -0.02897471934556961, -0.08946571499109268, -0.5275226831436157, 0.4164530038833618, 0.42176297307014465]","[0.4871833026409149, 0.38524338603019714, 1.1108393669128418, -0.2663969099521637, 0.03195963799953461, -0.5127466917037964, -0.021691767498850822, -0.1538117378950119, 0.008819673210382462, -0.1999104917049408, 0.011979671195149422, -0.017935626208782196, -0.2453017383813858, -0.16879189014434814, -0.02510853484272957, 0.29302358627319336]",0,1
A women walks across the road,"[0.5217738151550293, 0.21381571888923645, 0.4466123878955841, 0.024003032594919205, 0.45230257511138916, -1.2940666675567627, 0.05541747808456421, -0.6449134945869446, -0.6905268430709839, 0.10320591926574707, -0.05041882395744324, 0.09590233117341995, -0.5493673086166382, 0.44816774129867554, 0.730866014957428, 0.04477313533425331]","[0.21115581691265106, 0.1880168914794922, 0.3807232081890106, 0.16869321465492249, 0.10662360489368439, -0.46208101511001587, 0.10126865655183792, -0.2789786458015442, -0.7050431370735168, 0.420697957277298, -0.04345692694187164, -0.2431262731552124, -0.607607364654541, 0.21884118020534515, 0.23084551095962524, 0.11468411982059479]",0,1
A girl walks through the snow.,"[0.34644076228141785, 0.04485968127846718, 0.4580738842487335, -0.24624235928058624, 0.5106244683265686, -0.5146692991256714, 0.23132838308811188, -0.43659695982933044, -0.5252789855003357, 0.09750315546989441, 0.2851364016532898, 0.2555404305458069, -0.7348989248275757, -0.4140215516090393, 0.45904844999313354, 0.12772336602210999]","[0.5678679347038269, -0.12748008966445923, 0.6318836808204651, -0.29778698086738586, -0.01921919547021389, -0.08512511849403381, 0.21329692006111145, -0.19135983288288116, -0.21930038928985596, -0.12508681416511536, 0.25174349546432495, -0.4215698540210724, -0.2773425579071045, 0.035562753677368164, 0.28200680017471313, 0.14596936106681824]",0,1
