sentence,image_1,image_2,label_image1,label_image2
The boy runs on the street.,"[0.0362398698925972, -0.07503869384527206, -0.028625959530472755, 0.2928033769130707, -0.18736976385116577, 0.5561599135398865, 0.32012081146240234, -0.28575268387794495, -0.10342128574848175, -0.19724124670028687, -0.0926257073879242, 0.2169298380613327, -0.27056798338890076, -0.10050515830516815, 0.6309171915054321, -0.25573596358299255]","[-0.04689372330904007, -0.29265984892845154, -0.022340955212712288, 0.07026240229606628, -0.007722316309809685, 0.5091577768325806, 0.28142574429512024, -0.02261061780154705, 0.39322274923324585, 0.07445020228624344, 0.09702561050653458, 0.21921606361865997, -0.3079252243041992, 0.119868203997612, -0.07226647436618805, -0.19935841858386993]",0,1
People crossing the street.,"[0.08104995638132095, 0.009112758561968803, 0.25564903020858765, 0.4051407277584076, 0.38280436396598816, 1.2454893589019775, 0.46459466218948364, -0.279530793428421, -0.220168799161911, 0.04293008893728256, -0.13027358055114746, 0.4366797208786011, -0.15248897671699524, 0.27456486225128174, 0.1548246443271637, -0.21790625154972076]","[-0.14860855042934418, -0.3016352653503418, 0.06165240705013275, 0.3037607967853546, -0.06338943541049957, 0.5551483631134033, 0.6283885836601257, -0.030157027766108513, 0.02557598240673542, -0.1668022871017456, 0.1502637267112732, 0.2978849411010742, -0.03509887307882309, 0.15309396386146545, 0.37855345010757446, -0.42008528113365173]",0,1
A father holds his girl.,"[-0.1258789598941803, -0.6661258339881897, -0.1417369246482849, -0.09487468004226685, 0.259966105222702, 0.4689229428768158, 0.10199811309576035, -0.13480137288570404, -0.2638879120349884, -0.2341376543045044, 0.24358168244361877, 0.27660322189331055, -0.06162276118993759, 0.3344152867794037, 0.18673579394817352, -0.0109067028388381]","[0.2647177577018738, -0.2783143222332001, 0.058232180774211884, -0.13513217866420746, 0.3528050184249878, 0.6634278893470764, -0.08677546679973602, 0.1793147772550583, -0.024207478389143944, 0.3377874791622162, 0.02883954346179962, 0.44374924898147583, 0.37521716952323914, 0.11175580322742462, 0.37236034870147705, -0.06259722262620926]",0,1
A kid runs on the beach.,"[0.16671864688396454, -0.3712635934352875, 0.3001561462879181, 0.3866370618343353, 0.13193029165267944, 0.7355471253395081, 0.34279030561447144, -0.03906446695327759, 0.32313695549964905, 0.262717604637146, 0.14812099933624268, 0.5804405808448792, -0.007635762915015221, -0.15996910631656647, -0.11469735205173492, 0.15375711023807526]","[0.17533262073993683, -0.41168034076690674, -0.03280174732208252, 0.1921023577451706, 0.2994844913482666, 0.8711276054382324, 0.2157105654478073, -0.09618651866912842, 0.48183247447013855, 0.06363094598054886, 0.17212605476379395, 0.3631807565689087, -0.07371117919683456, 0.05461797118186951, 0.025238623842597008, 0.013767936266958714]",0,1
A bride walks up a road.,"[-0.2171308845281601, -0.1834448277950287, 0.11614851653575897, 0.3992885649204254, 0.24788802862167358, 0.7491286993026733, 0.4986521899700165, -0.09307296574115753, -0.16917464137077332, 0.18341593444347382, 0.11551633477210999, 0.08586108684539795, -0.2875857949256897, -0.1153142899274826, 0.08551576733589172, -0.31283894181251526]","[0.15967528522014618, 0.03480412811040878, 0.13398511707782745, 0.21627412736415863, 0.17390157282352448, 1.0229206085205078, -0.012345301918685436, 0.33123135566711426, 0.40354737639427185, 0.2075050175189972, -0.012476280331611633, 0.49330729246139526, -0.34427112340927124, 0.053904324769973755, 0.34391888976097107, -0.3834395110607147]",0,1
The man is sitting at the table.,"[0.40013471245765686, -0.6226951479911804, 0.14511877298355103, -0.3107021152973175, -0.3499666750431061, 0.8568608164787292, 0.2665465176105499, 0.11938022077083588, -0.0459197536110878, 0.2426397204399109, 0.2631671726703644, 0.4725014567375183, -0.21306326985359192, 0.19615715742111206, 0.013925394043326378, 0.1633603423833847]","[-0.023010147735476494, -0.3228476345539093, 0.03867100924253464, 0.08652962744235992, 0.30402466654777527, 0.6378788352012634, 0.09188704192638397, -0.17262358963489532, 0.31318438053131104, 0.3071593642234802, -0.44015249609947205, 0.7628123164176941, -0.129339799284935, 0.14013603329658508, 0.10378700494766235, -0.3128819167613983]",0,1
child crossing the street,"[-0.023520683869719505, 0.08381940424442291, 0.12739068269729614, 0.42700108885765076, 0.28641271591186523, 0.2009745091199875, 0.11896918714046478, -0.14613188803195953, 0.286565899848938, -0.20934538543224335, -0.16620159149169922, 0.18110723793506622, -0.22413291037082672, -0.09907334297895432, 0.29602938890457153, -0.15957772731781006]","[-0.19416899979114532, -0.31896495819091797, 0.12496726959943771, 0.2680244743824005, 0.05840562283992767, 0.9358940720558167, 0.3019559383392334, 0.12375284731388092, -0.3111044764518738, -0.2737022042274475, 0.34902656078338623, 0.5991284251213074, -0.2790863513946533, 0.24267254769802094, 0.046554192900657654, 0.2881910502910614]",0,1
A man sitting in a park.,"[0.10709948092699051, -0.05386635661125183, 0.24185317754745483, 0.2068883627653122, -0.44006675481796265, 0.9173867106437683, 0.3933161795139313, -0.0220822524279356, 0.21009986102581024, 0.07281852513551712, 0.007249727845191956, 0.3730649948120117, -0.2892725169658661, -0.4377305805683136, 0.5938049554824829, -0.01021424587816]","[-0.3198530673980713, -0.3129177987575531, 0.4586160480976105, 0.19093091785907745, 0.10061304271221161, 0.5212370753288269, 0.07535763084888458, -0.19174842536449432, -0.03479481488466263, 0.23223917186260223, -0.2982434332370758, -0.26315879821777344, 0.0842336043715477, -0.169719398021698, 0.37485775351524353, -0.19964614510536194]",0,1
A person swims in the water.,"[-0.020091300830245018, -0.34391334652900696, 0.38129791617393494, -0.1699395328760147, 0.031807348132133484, 1.3714244365692139, 0.31687867641448975, 0.1701362580060959, -0.005363380536437035, -0.24819707870483398, -0.19254857301712036, 0.2363661378622055, 0.023537566885352135, 0.47606462240219116, 0.25372201204299927, 0.4442441463470459]","[0.3300480246543884, -0.8214936852455139, -0.060103870928287506, 0.02678397111594677, -0.07219246029853821, 1.4368908405303955, 0.5148171782493591, -0.09287622570991516, 0.34189072251319885, -0.10260144621133804, 0.19728058576583862, -0.030937165021896362, 0.05895673483610153, 0.621090829372406, 0.28294506669044495, 0.048128921538591385]",0,1
couple walks on pier,"[0.6575554013252258, -0.33550477027893066, -0.20562388002872467, -0.13961024582386017, 0.3322518765926361, 0.948785126209259, 0.22378475964069366, -0.03886355459690094, 0.17652681469917297, -0.4479619860649109, -0.03995896875858307, 0.5456569790840149, -0.4061637222766876, 0.2552717328071594, 0.13783541321754456, 0.22441163659095764]","[0.1394353061914444, -0.32748928666114807, 0.0812210813164711, 0.3162808418273926, 0.24732151627540588, 0.7561425566673279, 0.47554638981819153, 0.09556365013122559, 0.3573996126651764, 0.13303083181381226, 0.15568907558918, 0.19181059300899506, -0.4248373210430145, -0.19629298150539398, 0.1084008663892746, 0.43343788385391235]",0,1
A person holds hands with a girl.,"[0.19475288689136505, -0.2599451243877411, 0.09470198303461075, 0.21262700855731964, 0.16663293540477753, 0.474068820476532, 0.2385280579328537, -0.17723651230335236, 0.047983452677726746, -0.13331621885299683, 0.3528919219970703, 0.24666015803813934, -0.08988474309444427, 0.011852225288748741, -0.02904881350696087, 0.14976458251476288]","[0.6942344307899475, -0.4323712885379791, 0.04426553100347519, -0.2345668524503708, 0.03067917190492153, 1.0129024982452393, 0.4938535988330841, 0.10646110773086548, -0.275838702917099, -0.12667377293109894, 0.05475476384162903, 0.6490755677223206, -0.3929691016674042, -0.11943097412586212, 0.21706685423851013, 0.32982221245765686]",0,1
A person who is a piano player plays.,"[-0.11749295145273209, 0.03818674385547638, 0.10034094005823135, -0.2726617157459259, 0.03532525151968002, 0.7660416960716248, 0.25572311878204346, 0.021541940048336983, -0.16441717743873596, -0.15815424919128418, -0.017167970538139343, 0.5385851263999939, 0.17432290315628052, 0.20002271234989166, 0.18530166149139404, 0.3950517773628235]","[0.23396237194538116, -0.14214201271533966, 0.22283150255680084, 0.23547573387622833, 0.1472586840391159, 0.9514216780662537, 0.13942328095436096, 0.32289713621139526, -0.2787171006202698, 0.1547035127878189, 0.006714046001434326, 0.5103400349617004, -0.32382911443710327, 0.23864449560642242, 0.18965241312980652, -0.08608827739953995]",0,1
A woman sits on a fallen tree.,"[-0.1536031812429428, -0.38312506675720215, 0.11006414145231247, 0.2876710593700409, -0.027409298345446587, 0.698213517665863, 0.4450623691082001, 0.09881959855556488, 0.03387688100337982, -0.09965253621339798, -0.29897812008857727, 0.5883330702781677, -0.4110042154788971, 0.36628302931785583, 0.33260148763656616, -0.1819079965353012]","[0.07868357002735138, -0.9330793619155884, 0.41743093729019165, 0.2514495551586151, 0.35899612307548523, 1.3518190383911133, 0.08799277245998383, 0.07953734695911407, -0.009227132424712181, 0.21400128304958344, 0.120163194835186, 0.49801796674728394, 0.03328125178813934, -0.027825551107525826, 0.01921665482223034, 0.26951223611831665]",0,1
A businessman sits on a table.,"[0.1454983800649643, -0.22426359355449677, 0.4348764419555664, 0.057584263384342194, -0.09959939122200012, 1.0383951663970947, 0.2581961154937744, 0.023331420496106148, 0.015809880569577217, -0.05337425321340561, 0.08249171078205109, 0.12992696464061737, -0.3471943736076355, -0.05205347388982773, -0.0693822056055069, 0.22842362523078918]","[0.2798830568790436, -0.21622614562511444, 0.08248857408761978, -0.3677668869495392, -0.3608904778957367, 0.5917599201202393, 0.33946987986564636, -0.05262550711631775, 0.031963907182216644, 0.11762959510087967, 0.1439329832792282, 0.4214515686035156, -0.26740744709968567, -0.33846771717071533, 0.47343915700912476, -0.006153455935418606]",0,1
A businessman is sitting at the beach.,"[-0.16206414997577667, -0.12131552398204803, 0.341342568397522, 0.11610181629657745, 0.5054022073745728, 0.5950232148170471, 0.23643772304058075, -0.3379201292991638, 0.32428401708602905, 0.1717960387468338, -0.11051572859287262, 0.12312634289264679, -0.03664892166852951, -0.09705882519483566, -0.012513795867562294, -0.4092368185520172]","[-0.1471630483865738, -0.2951807379722595, 0.002517303451895714, 0.26492536067962646, 0.06615682691335678, 0.77461177110672, 0.2940525412559509, 0.021683575585484505, -0.0006113257259130478, 0.23513340950012207, 0.18537093698978424, 0.4952630400657654, -0.40526872873306274, -0.10842619836330414, 0.04532937705516815, 0.13328807055950165]",0,1
A person stands in the lake,"[-0.384978711605072, 0.3422872722148895, 0.2940238416194916, 0.317275732755661, 0.10976147651672363, 0.5254674553871155, 0.11065581440925598, 0.049679502844810486, 0.03672441095113754, -0.4107692241668701, -0.20605681836605072, 0.6109252572059631, 0.08774366974830627, -0.05469190329313278, 0.36529260873794556, 0.012068484909832478]","[-0.4142305254936218, -0.1534951776266098, 0.15447542071342468, 0.3130609691143036, 0.3780157268047333, 0.7333221435546875, -0.04993570223450661, 0.2565409243106842, 0.056300364434719086, -0.3464137315750122, 0.04141581803560257, 0.27840542793273926, -0.23718127608299255, 0.16188402473926544, 0.24868500232696533, 0.4986289441585541]",0,1
The person will stand on the pier.,"[0.14018113911151886, 0.08722236752510071, -0.27679771184921265, 0.08451497554779053, -0.16573618352413177, 0.5183509588241577, 0.18042375147342682, -0.03532364219427109, 0.16826362907886505, -0.02706070803105831, -0.055209726095199585, 0.21683938801288605, -0.29877007007598877, 0.28858107328414917, -0.028678910806775093, 0.4175645411014557]","[0.12169771641492844, -0.018431583419442177, 0.04797840863466263, 0.10593581944704056, 0.09118911623954773, 0.5950680375099182, 0.21034926176071167, -0.06966957449913025, -0.19472932815551758, 0.32333457469940186, 0.043185584247112274, 0.4102555513381958, -0.2634124159812927, -0.22234724462032318, 0.20252959430217743, 0.17908819019794464]",0,1
A girl jumping into the water.,"[-0.0461665540933609, -0.4553268849849701, 0.05040308088064194, 0.16676615178585052, -0.09716901183128357, 1.254482626914978, 0.36894842982292175, -0.13867704570293427, 0.30270999670028687, -0.41119641065597534, 0.1178186908364296, 0.3116161823272705, -0.007114028558135033, 0.4270201027393341, 0.13616180419921875, 0.3410029113292694]","[0.305677592754364, 0.1909722089767456, -0.10072695463895798, 0.17635227739810944, 0.06481606513261795, 1.0774500370025635, 0.12879715859889984, 0.1745881885290146, 0.04126601666212082, 0.04599733650684357, 0.0502949059009552, 0.5025099515914917, 0.18788695335388184, -0.03283078968524933, 0.2172088325023651, 0.014749937690794468]",0,1
A child is running in the water.,"[0.01782960630953312, -0.45256978273391724, 0.18506938219070435, 0.019296420738101006, 0.20519384741783142, 0.8133724331855774, 0.23095829784870148, 0.16342075169086456, 0.4276708960533142, -0.1277683675289154, 0.18655019998550415, 0.20147199928760529, 0.03648851066827774, 0.14662808179855347, 0.2500515580177307, 0.18414214253425598]","[0.4795190691947937, -0.46000492572784424, -0.0695042684674263, -0.1361485868692398, 0.19152536988258362, 0.78824782371521, 0.7228342294692993, 0.1597936749458313, 0.10957496613264084, 0.2092498540878296, -0.05058297514915466, 0.8786585330963135, -0.29266804456710815, 0.33950138092041016, 0.015640435740351677, -0.10535626113414764]",0,1
A woman walks in water.,"[0.24271731078624725, -0.5011720657348633, -0.10035478323698044, 0.2722407281398773, 0.26393264532089233, 0.3827280104160309, 0.11990998685359955, -0.03372266888618469, -0.08630085736513138, -0.5229569673538208, -0.20582762360572815, 0.6354404091835022, 0.03942582756280899, 0.41364237666130066, 0.11430136859416962, -0.055579133331775665]","[-0.1417454034090042, -0.23093698918819427, 0.5676993131637573, 0.10341951251029968, 0.1591888815164566, 0.705558717250824, 0.19304899871349335, 0.37849730253219604, 0.5692776441574097, -0.1804949939250946, 0.18818020820617676, 0.4356433153152466, -0.053425274789333344, 0.39334890246391296, 0.27060467004776, 0.09649208933115005]",0,1
A child run with another Child in the water,"[0.0782390683889389, -0.457484632730484, 0.10661891847848892, 0.25147154927253723, 0.05402152240276337, 1.0129454135894775, 0.2819211184978485, 0.06659389287233353, 0.4176986813545227, 0.06308560818433762, 0.21373406052589417, 0.14621461927890778, -0.28183865547180176, -0.05364716053009033, -0.027899036183953285, 0.22032377123832703]","[-0.05188833922147751, 0.0556478276848793, -0.034635983407497406, 0.2838684022426605, -0.28119489550590515, 1.0366594791412354, 0.30977359414100647, 0.33117279410362244, 0.2231031358242035, 0.11748485267162323, 0.17313408851623535, 0.5329703688621521, -0.4461519718170166, 0.3466864228248596, 0.018616991117596626, 0.0038070017471909523]",0,1
This woman is playfully jumping in the water.,"[0.2458123117685318, 0.17448662221431732, -0.21192532777786255, -0.09474125504493713, 0.44473323225975037, 1.0652475357055664, 0.1774362474679947, 0.11157260835170746, -0.21918028593063354, -0.5281831622123718, -0.06922997534275055, 0.38913917541503906, 0.11675181984901428, -0.002325819805264473, 0.24117311835289001, 0.556300699710846]","[0.10384830087423325, -0.22290082275867462, -0.21206749975681305, -0.2524320185184479, 0.20037105679512024, 1.1682734489440918, 0.36787453293800354, 0.10107511281967163, 0.16691821813583374, -0.44895097613334656, -0.03857018053531647, 0.525711178779602, -0.1560259461402893, 0.08031193912029266, 0.11078178882598877, 0.16243363916873932]",0,1
A mother and child run on the beach.,"[0.08014465868473053, -0.4464126527309418, 0.07470224797725677, 0.2552841901779175, 0.2962060272693634, 0.7325662970542908, 0.2615360915660858, -0.0700288861989975, 0.47083404660224915, -0.06590823084115982, 0.11147375404834747, 0.24342463910579681, -0.16180911660194397, -0.042380690574645996, -0.12890681624412537, -0.016570135951042175]","[0.14259739220142365, -0.3179856836795807, 0.2616724967956543, 0.30585306882858276, 0.38014641404151917, 0.829829752445221, 0.39228639006614685, -0.020853830501437187, -0.06360522657632828, 0.04966522008180618, -0.18553262948989868, 0.20472241938114166, -0.13683940470218658, 0.3546658456325531, -0.17804963886737823, 0.29922088980674744]",0,1
THE DOG REST IN THE GRASS,"[0.041276559233665466, -0.09157224744558334, 0.30714964866638184, 0.24655666947364807, -0.32491427659988403, 0.7886679172515869, -0.17095457017421722, 0.07909069955348969, 0.05873391777276993, 0.3294234871864319, 0.12157139182090759, 0.6495431065559387, -0.12238302081823349, -0.27524861693382263, -0.17708580195903778, -0.00555067416280508]","[-0.36926570534706116, -0.057753682136535645, 0.3176305592060089, 0.08604583144187927, 0.13756433129310608, 0.7021477818489075, 0.5298035740852356, -0.04307006299495697, 0.22415710985660553, 0.00940811075270176, -0.14732451736927032, 0.3484511375427246, -0.19939550757408142, 0.28376737236976624, 0.09940534830093384, -0.20281831920146942]",0,1
A man sits on a couch.,"[0.20499032735824585, -0.4067271053791046, 0.0989127978682518, -0.17583699524402618, 0.03462991118431091, 0.7167375683784485, 0.4158117175102234, 0.04166725277900696, -0.13349370658397675, 0.01679188944399357, 0.11154548823833466, 0.39281338453292847, -0.15020215511322021, 0.08811339735984802, 0.16096192598342896, 0.4556565284729004]","[0.07401034981012344, -0.4848686754703522, 0.1076272502541542, 0.04596446454524994, -0.03000405989587307, 0.9753401875495911, 0.6210415363311768, -0.004891915246844292, 0.235611230134964, -0.13116148114204407, 0.33613768219947815, 0.3861510753631592, 0.044437065720558167, -0.16352827847003937, 0.5415554642677307, 0.09835942834615707]",0,1
The woman sits on a couch.,"[0.4523833394050598, -0.5809308290481567, 0.09637273102998734, 0.12934765219688416, -0.02704574353992939, 0.5929505228996277, 0.47368311882019043, -0.1241125762462616, -0.19856643676757812, 0.12326665967702866, -0.03558098524808884, 0.15717820823192596, -0.16797266900539398, 0.021891629323363304, 0.19688639044761658, 0.5080950856208801]","[0.21042993664741516, -0.5224220156669617, -0.19865763187408447, 0.3209663927555084, -0.24837222695350647, 0.6669415235519409, 0.1625809669494629, -0.26569032669067383, 0.05051826685667038, 0.24592949450016022, 0.25890740752220154, -0.1529817283153534, -0.1097501888871193, 0.25641366839408875, 0.4180319607257843, 0.1650114804506302]",0,1
The person is lying on the beach.,"[0.32349681854248047, -0.28115811944007874, 0.039638109505176544, 0.13916674256324768, 0.602915346622467, 0.7583762407302856, 0.3735457956790924, -0.15203450620174408, -0.06229012459516525, 0.07435133308172226, -0.32850381731987, 0.4657973051071167, -0.014130869880318642, 0.28360044956207275, -0.15639206767082214, -0.09007678180932999]","[0.6118229627609253, -0.3679064214229584, -0.13983222842216492, -0.0010571200400590897, 0.29334455728530884, 0.504187285900116, 0.204948291182518, -0.18905775249004364, -0.10180015116930008, 0.011829132214188576, -0.13293960690498352, 0.44066715240478516, -0.075898177921772, 0.5029557347297668, -0.06698878109455109, -0.17954804003238678]",0,1
A man sits in front of a building.,"[-0.16530311107635498, -0.19763249158859253, 0.10391708463430405, 0.11643107980489731, 0.018779532983899117, 0.6013431549072266, 0.3566567003726959, -0.09106114506721497, 0.2502025365829468, 0.06284252554178238, 0.08984832465648651, 0.15601052343845367, -0.1944880485534668, -0.0667642280459404, 0.03640660643577576, 0.3072948455810547]","[-0.09319531917572021, -0.3145877420902252, -0.08139850944280624, 0.1516823023557663, -0.18298032879829407, 0.9157295823097229, 0.07816846668720245, -0.05210466682910919, -0.23971089720726013, 0.045944444835186005, -0.42014509439468384, 0.5452049374580383, -0.18302419781684875, -0.023568326607346535, 0.31560760736465454, 0.15164123475551605]",0,1
A boy walks in the forest.,"[-0.37009555101394653, -0.22715751826763153, 0.24323809146881104, -0.10563351213932037, -0.008416490629315376, 0.5008924007415771, 0.5057787895202637, -0.14546610414981842, 0.18923984467983246, -0.01084146462380886, 0.12113318592309952, 0.32335036993026733, -0.20823565125465393, 0.6032208800315857, -0.023758048191666603, -0.47652146220207214]","[-0.04544535279273987, -0.4347032606601715, 0.3900441825389862, 0.25842374563217163, 0.44375160336494446, 0.9128548502922058, 0.27482685446739197, -0.17178793251514435, 0.5230429172515869, 0.08667515963315964, 0.2691483795642853, 0.1715630441904068, -0.12097816914319992, -0.038855522871017456, 0.0027450453490018845, 0.11260085552930832]",0,1
A boy runs in the water.,"[0.2615015506744385, -0.5229170322418213, -0.015011349692940712, 0.20004014670848846, -0.1192452609539032, 0.9873196482658386, 0.5974050164222717, -0.001959262415766716, 0.3474423885345459, 0.061539940536022186, 0.03772185742855072, 0.07974754273891449, -0.03128838539123535, 0.10471943020820618, -0.023780079558491707, 0.2879478633403778]","[-0.028184449300169945, -0.17225858569145203, 0.1559879332780838, 0.1732415407896042, -0.0025513898581266403, 1.0018560886383057, 0.1596849411725998, 0.05443279445171356, 0.19041228294372559, -0.11643160134553909, 0.27279582619667053, 0.046243034303188324, -0.40747106075286865, 0.16249552369117737, -0.12556663155555725, 0.47077083587646484]",0,1
The person will hold hands with her daughter.,"[0.21191725134849548, -0.3538806736469269, -0.05324273556470871, 0.28803953528404236, 0.26313838362693787, 0.5904987454414368, 0.35153234004974365, 0.038934580981731415, -0.2638659179210663, -0.03653445094823837, 0.00013175606727600098, 0.46971768140792847, -0.28267842531204224, -0.0876893475651741, 0.18206772208213806, 0.2074807733297348]","[0.1078476682305336, -0.19414325058460236, -0.0024319980293512344, -0.23360349237918854, 0.23000647127628326, 0.4747690260410309, -0.24524487555027008, 0.08930803835391998, -0.031332410871982574, -0.16176365315914154, -0.20691217482089996, 0.6298971772193909, 0.11899436265230179, 0.07176624238491058, -0.22209379076957703, -0.09935145825147629]",0,1
A father holds his daughters hand.,"[-0.0371333584189415, -0.41344234347343445, -0.1393970102071762, -0.26178035140037537, 0.1972935050725937, 0.7015763521194458, -0.06613418459892273, 0.06047771871089935, 0.2517445683479309, 0.02797541953623295, 0.19695670902729034, 0.581879198551178, -0.2125912308692932, 0.27830544114112854, 0.16608381271362305, 0.1677015721797943]","[0.21191725134849548, -0.3538806736469269, -0.05324273556470871, 0.28803953528404236, 0.26313838362693787, 0.5904987454414368, 0.35153234004974365, 0.038934580981731415, -0.2638659179210663, -0.03653445094823837, 0.00013175606727600098, 0.46971768140792847, -0.28267842531204224, -0.0876893475651741, 0.18206772208213806, 0.2074807733297348]",0,1
A woman sits in the meadow.,"[-0.16790227591991425, -0.6330552101135254, 0.13052156567573547, -0.11184780299663544, 0.13331174850463867, 0.9953667521476746, 0.48626095056533813, 0.10359026491641998, -0.044759176671504974, 0.10267924517393112, -0.6532539129257202, 0.08565035462379456, -0.2834663391113281, 0.19328363239765167, 0.03076278604567051, 0.46051743626594543]","[-0.127176895737648, -0.06230340898036957, 0.158699631690979, -0.05788595974445343, 0.08882266283035278, 0.8143288493156433, 0.09174849092960358, -0.3329959809780121, -0.07736585289239883, -0.008005624637007713, -0.5120257139205933, 0.5879580974578857, -0.45669201016426086, 0.45764026045799255, 0.18983103334903717, -0.05072648078203201]",0,1
A bride sitting in a chair.,"[-0.141066774725914, -0.23127876222133636, 0.06017730385065079, 0.0664067342877388, 0.3557080030441284, 0.6763550639152527, 0.05866871401667595, 0.019180433824658394, -0.29547318816185, 0.08930607885122299, -0.15789084136486053, 0.36678630113601685, -0.06752248853445053, 0.23860560357570648, 0.44499391317367554, 0.2413463145494461]","[0.06691812723875046, -0.5246025323867798, 0.023157453164458275, 0.20525699853897095, -0.3278440535068512, 0.6471056342124939, 0.42824164032936096, -0.1495555341243744, -0.059575341641902924, -0.3207088112831116, 0.14633193612098694, 0.19494572281837463, -0.0866369977593422, -0.24392394721508026, 0.029868004843592644, 0.35589882731437683]",0,1
A father holds his child.,"[0.26703736186027527, -0.35254916548728943, 0.2390725314617157, 0.27611252665519714, 0.2797863185405731, 0.9635626673698425, 0.22550013661384583, 0.2735775113105774, -0.05365763604640961, 0.20300224423408508, 0.37303417921066284, 0.405129611492157, -0.45743587613105774, 0.36161303520202637, 0.2866942882537842, 0.8195562958717346]","[-0.2085217982530594, -0.8128355145454407, -0.05146399885416031, -0.4344041049480438, 0.20525804162025452, 0.7339615225791931, 0.09265690296888351, 0.009905310347676277, -0.15284699201583862, 0.040196068584918976, 0.17802026867866516, 0.16021473705768585, 0.15220075845718384, 0.29856258630752563, 0.14314359426498413, 0.1449907124042511]",0,1
A woman running along the shore.,"[0.0675341933965683, -0.16455639898777008, 0.09690239280462265, 0.14485403895378113, 0.09652191400527954, 0.7516388297080994, 0.4463183581829071, 0.011532144621014595, 0.161079540848732, -0.09541331976652145, 0.037614159286022186, 0.20125284790992737, -0.22798709571361542, -0.12637090682983398, 0.01913454197347164, -0.29387137293815613]","[0.16655407845973969, -0.2726655900478363, 0.08858222514390945, 0.2355673611164093, 0.26429352164268494, 0.7500602602958679, 0.34151890873908997, -0.1290547102689743, 0.6673988103866577, 0.2549120783805847, 0.26997295022010803, 0.13157114386558533, -0.19149525463581085, -0.2143145203590393, -0.014734035357832909, -0.02762547880411148]",0,1
A boy runs on the beach.,"[0.31684714555740356, -0.4715072810649872, 0.43798524141311646, 0.40674737095832825, 0.27042269706726074, 0.9717058539390564, 0.26964622735977173, -0.1008392870426178, 0.431165874004364, 0.29976487159729004, -0.08672312647104263, 0.2116464227437973, 0.0535830482840538, -0.17485682666301727, -0.001693056896328926, 0.1297985166311264]","[0.03880725055932999, 0.08525791019201279, -0.04986726492643356, 0.19165198504924774, 0.0231154877692461, 0.7282177805900574, 0.5417314171791077, 0.2009838968515396, -0.23902788758277893, 0.06404208391904831, 0.03568452596664429, 0.45332902669906616, -0.3173304498195648, 0.3573097884654999, 0.2774636745452881, 0.38657841086387634]",0,1
A woman is sitting at the park.,"[0.3203023076057434, -0.19121456146240234, 0.2954724431037903, 0.37786927819252014, 0.09436318278312683, 1.1199358701705933, 0.30034521222114563, -0.11057557165622711, -0.15982219576835632, -0.11520225554704666, -0.26810386776924133, 0.5965878367424011, -0.2010909914970398, 0.21567189693450928, 0.3283350169658661, -0.013696215115487576]","[-0.09319531917572021, -0.3145877420902252, -0.08139850944280624, 0.1516823023557663, -0.18298032879829407, 0.9157295823097229, 0.07816846668720245, -0.05210466682910919, -0.23971089720726013, 0.045944444835186005, -0.42014509439468384, 0.5452049374580383, -0.18302419781684875, -0.023568326607346535, 0.31560760736465454, 0.15164123475551605]",0,1
The may was lying on the beach.,"[-0.16261467337608337, -0.2202032059431076, 0.09886949509382248, 0.1325039267539978, 0.4317609667778015, 0.7442052960395813, 0.22594590485095978, -0.34076982736587524, 0.22170141339302063, 0.4654621481895447, -0.0604531466960907, -0.016942694783210754, -0.10806060582399368, -0.09353069961071014, 0.1307980865240097, -0.6807674169540405]","[0.11279123276472092, -0.27750951051712036, 0.1284264624118805, -0.1691080778837204, 0.1628984808921814, 1.0825912952423096, 0.24514888226985931, -0.05189772695302963, 0.2692662179470062, -0.36923062801361084, -0.21294334530830383, 0.3644065856933594, -0.309745192527771, 0.22142291069030762, -0.0148001778870821, 0.20582401752471924]",0,1
A woman runs in a forest.,"[0.10369634628295898, -0.15208138525485992, 0.214827299118042, 0.2737753987312317, -0.13022080063819885, 0.8170264363288879, 0.3680768609046936, 0.13982786238193512, 0.02106369473040104, -0.15957070887088776, -0.12225395441055298, 0.8041364550590515, -0.3737872838973999, 0.45279309153556824, -0.13647451996803284, 0.14593404531478882]","[0.07541174441576004, -0.013004517182707787, 0.1830831915140152, 0.26506754755973816, -0.09444915503263474, 0.5832799077033997, 0.3031263053417206, 0.24503839015960693, -0.06251803785562515, 0.05880134552717209, -0.14018172025680542, 0.3976151943206787, -0.5705859065055847, 0.1639946550130844, 0.09761035442352295, 0.11541178077459335]",0,1
A person runs down the road.,"[-0.0662791058421135, -0.052353665232658386, 0.22125346958637238, 0.21977512538433075, -0.02889544703066349, 0.9249281287193298, 0.4636095464229584, 0.04000016301870346, 0.10112578421831131, 0.25013139843940735, 0.049898967146873474, 0.3714776039123535, -0.5644233226776123, 0.2792570888996124, 0.2611629366874695, 0.3036503493785858]","[0.035541094839572906, -0.472349613904953, 0.24482589960098267, 0.3585868775844574, 0.07181420177221298, 0.7132991552352905, 0.21695779263973236, -0.10052449256181717, -0.21039056777954102, 0.016030186787247658, -0.03553451597690582, 0.4049991965293884, -0.5093389749526978, 0.10897698998451233, -0.057132571935653687, 0.36323562264442444]",0,1
